Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
R-MMU-1369062	ABC transporters in lipid homeostasis	  5	0.930866996651631	1	1	4	1115	1578	0.483512544802867
R-MMU-139853	Elevation of cytosolic Ca2+ levels	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-140837	Intrinsic Pathway of Fibrin Clot Formation	  6	0.959516247203722	1	1	5	1115	1577	0.402927120669056
R-MMU-140875	Common Pathway of Fibrin Clot Formation	 12	0.803097846086588	1	4	8	1112	1574	0.805854241338112
R-MMU-140877	Formation of Fibrin Clot (Clotting Cascade)	 15	0.813679986686724	1	5	10	1111	1572	0.805854241338112
R-MMU-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	 11	0.116565496937915	0.463551162241478	7	4	1109	1578	1.53844900619094
R-MMU-141424	Amplification of signal from the kinetochores	 38	0.653760279207174	1	15	23	1101	1559	0.954301075268817
R-MMU-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	 11	0.116565496937915	0.463551162241478	7	4	1109	1578	1.53844900619094
R-MMU-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	 38	0.653760279207174	1	15	23	1101	1559	0.954301075268817
R-MMU-1428517	The citric acid (TCA) cycle and respiratory electron transport	 46	0.00029158311978612	0.0247822589186562	31	15	1085	1567	1.6292270531401
R-MMU-1433557	Signaling by SCF-KIT	  6	0.787620743891179	1	2	4	1114	1578	0.805854241338112
R-MMU-1442490	Collagen degradation	 26	0.0297024657551415	0.225309509661179	16	10	1100	1572	1.48773090708575
R-MMU-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-1474165	Reproduction	  7	0.858818175612384	1	2	5	1114	1577	0.690732206861239
R-MMU-1474228	Degradation of the extracellular matrix	 58	0.171952614090209	0.620335379945689	28	30	1088	1552	1.16709924607589
R-MMU-1474290	Collagen formation	 41	0.0742984201582202	0.380390115181307	22	19	1094	1563	1.2972287787394
R-MMU-1475029	Reversible hydration of carbon dioxide	  7	0.316430305398284	0.847923774975864	4	3	1112	1579	1.38146441372248
R-MMU-1482788	Acyl chain remodelling of PC	 10	0.854182075107032	1	3	7	1113	1575	0.725268817204301
R-MMU-1482801	Acyl chain remodelling of PS	  6	0.959516247203722	1	1	5	1115	1577	0.402927120669056
R-MMU-1482839	Acyl chain remodelling of PE	 11	0.975538846037768	1	2	9	1114	1573	0.439556858911698
R-MMU-1482922	Acyl chain remodelling of PI	  7	0.976299259135611	1	1	6	1115	1576	0.34536610343062
R-MMU-1482925	Acyl chain remodelling of PG	  6	0.959516247203722	1	1	5	1115	1577	0.402927120669056
R-MMU-1483166	Synthesis of PA	 14	0.556320006978201	1	6	8	1110	1574	1.03609831029186
R-MMU-1483191	Synthesis of PC	  8	0.0585220714715487	0.342714870603933	6	2	1110	1580	1.81317204301075
R-MMU-1483206	Glycerophospholipid biosynthesis	 35	0.148318136878849	0.557140198305639	18	17	1098	1565	1.24331797235023
R-MMU-1483249	Inositol phosphate metabolism	 15	0.979012814278613	1	3	12	1113	1570	0.483512544802867
R-MMU-1483255	PI Metabolism	 21	0.992240647175294	1	4	17	1112	1565	0.460488137907493
R-MMU-1483257	Phospholipid metabolism	 56	0.673504909914594	1	22	34	1094	1548	0.949756784434204
R-MMU-1489509	DAG and IP3 signaling	  6	0.959516247203722	1	1	5	1115	1577	0.402927120669056
R-MMU-1500931	Cell-Cell communication	 31	0.398374363123051	0.915590893752848	14	17	1102	1565	1.0918025205226
R-MMU-1502540	Signaling by Activin	  7	0.976299259135611	1	1	6	1115	1576	0.34536610343062
R-MMU-156580	Phase II - Conjugation of compounds	 27	0.0188472114248642	0.190554440460904	17	10	1099	1572	1.52216912252755
R-MMU-156584	Cytosolic sulfonation of small molecules	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-156590	Glutathione conjugation	 16	0.000187043450589823	0.0199902687817873	14	2	1102	1580	2.11536738351254
R-MMU-1566948	Elastic fibre formation	 22	0.14857071954817	0.557140198305639	12	10	1104	1572	1.31867057673509
R-MMU-1566977	Fibronectin matrix formation	  5	0.34115295741719	0.847923774975864	3	2	1113	1580	1.4505376344086
R-MMU-156827	L13a-mediated translational silencing of Ceruloplasmin expression	 23	0.0460970445902349	0.279524632089722	14	9	1102	1573	1.47155991896525
R-MMU-157118	Signaling by NOTCH	 11	0.504879824902878	0.981073296118093	5	6	1111	1576	1.09889214727924
R-MMU-157579	Telomere Maintenance	 21	0.00123917254981998	0.0430078740105845	16	5	1100	1577	1.84195255162997
R-MMU-157858	Gap junction trafficking and regulation	 17	0.597915312002061	1	7	10	1109	1572	0.995467004005903
R-MMU-15869	Metabolism of nucleotides	 36	0.005062277693616	0.090171821417535	23	13	1093	1569	1.54455396256472
R-MMU-1592230	Mitochondrial biogenesis	  5	0.34115295741719	0.847923774975864	3	2	1113	1580	1.4505376344086
R-MMU-159227	Transport of the SLBP independent Mature mRNA	 17	0.597915312002061	1	7	10	1109	1572	0.995467004005903
R-MMU-159230	Transport of the SLBP Dependant Mature mRNA	 17	0.597915312002061	1	7	10	1109	1572	0.995467004005903
R-MMU-159231	Transport of Mature mRNA Derived from an Intronless Transcript	 20	0.453766063267035	0.96470958015097	9	11	1107	1571	1.08790322580645
R-MMU-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	 20	0.453766063267035	0.96470958015097	9	11	1107	1571	1.08790322580645
R-MMU-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	 32	0.600896411475007	1	13	19	1103	1563	0.982134856630824
R-MMU-1592389	Activation of Matrix Metalloproteinases	 19	0.86580397667071	1	6	13	1110	1569	0.763440860215054
R-MMU-159854	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-1614558	Degradation of cysteine and homocysteine	  8	0.712785390630893	1	3	5	1113	1577	0.906586021505376
R-MMU-1614635	Sulfur amino acid metabolism	 12	0.371258925383868	0.896684692664426	6	6	1110	1576	1.20878136200717
R-MMU-162710	Synthesis of glycosylphosphatidylinositol (GPI)	  7	0.858818175612384	1	2	5	1114	1577	0.690732206861239
R-MMU-1630316	Glycosaminoglycan metabolism	 49	0.255464504365761	0.769092081805372	23	26	1093	1556	1.13477433984346
R-MMU-163125	Post-translational modification: synthesis of GPI-anchored proteins	 22	0.980671462666648	1	5	17	1111	1565	0.549446073639622
R-MMU-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	 30	0.00135814338980793	0.0430078740105845	21	9	1095	1573	1.69229390681004
R-MMU-1632852	Macroautophagy	 36	0.0127479399866749	0.145326515848094	22	14	1094	1568	1.47739944245321
R-MMU-163615	PKA activation	  5	1	1	0	5	1116	1577	0
R-MMU-163685	Integration of energy metabolism	 23	0.986547324853567	1	5	18	1111	1564	0.52555711391616
R-MMU-1638074	Keratan sulfate/keratin metabolism	 17	0.11209955491926	0.463551162241478	10	7	1106	1575	1.42209572000843
R-MMU-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	 20	0.453766063267035	0.96470958015097	9	11	1107	1571	1.08790322580645
R-MMU-163841	Gamma carboxylation, hypusine formation and arylsulfatase activation	 13	0.116135288123155	0.463551162241478	8	5	1108	1577	1.48773090708575
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	 33	0.253752102008041	0.766636209246908	16	17	1100	1565	1.17215162376453
R-MMU-165159	mTOR signalling	  9	0.00481738609621506	0.090171821417535	8	1	1108	1581	2.1489446435683
R-MMU-166016	Toll Like Receptor 4 (TLR4) Cascade	 31	0.542905026543073	1	13	18	1103	1564	1.01381662619956
R-MMU-1660499	Synthesis of PIPs at the plasma membrane	 14	0.968432860219678	1	3	11	1113	1571	0.518049155145929
R-MMU-1660514	Synthesis of PIPs at the Golgi membrane	  5	1	1	0	5	1116	1577	0
R-MMU-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-1660661	Sphingolipid de novo biosynthesis	 14	0.75535593423297	1	5	9	1111	1573	0.863415258576549
R-MMU-1660662	Glycosphingolipid metabolism	 15	0.0122996522171114	0.144057570488086	11	4	1105	1578	1.77287933094385
R-MMU-166166	MyD88-independent TLR4 cascade 	 27	0.599144437567552	1	11	16	1105	1566	0.984932961635471
R-MMU-166208	mTORC1-mediated signalling	  7	0.0224914577322067	0.204576557032306	6	1	1110	1581	2.07219662058372
R-MMU-166520	Signaling by NTRKs	 18	0.924543895325187	1	5	13	1111	1569	0.671545201115094
R-MMU-166658	Complement cascade	 15	0.979012814278613	1	3	12	1113	1570	0.483512544802867
R-MMU-166663	Initial triggering of complement	  6	0.959516247203722	1	1	5	1115	1577	0.402927120669056
R-MMU-1679131	Trafficking and processing of endosomal TLR	  5	0.0977289199863574	0.451666089666679	4	1	1112	1581	1.93405017921147
R-MMU-168138	Toll Like Receptor 9 (TLR9) Cascade	 23	0.802863821804751	1	8	15	1108	1567	0.840891382265856
R-MMU-168142	Toll Like Receptor 10 (TLR10) Cascade	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-168164	Toll Like Receptor 3 (TLR3) Cascade	 18	0.670376797715934	1	7	11	1109	1571	0.940163281561131
R-MMU-168176	Toll Like Receptor 5 (TLR5) Cascade	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-168179	Toll Like Receptor TLR1:TLR2 Cascade	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	 20	0.63274185264554	1	8	12	1108	1570	0.967025089605735
R-MMU-168188	Toll Like Receptor TLR6:TLR2 Cascade	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-168638	NOD1/2 Signaling Pathway	 11	0.504879824902878	0.981073296118093	5	6	1111	1576	1.09889214727924
R-MMU-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	 17	0.597915312002061	1	7	10	1109	1572	0.995467004005903
R-MMU-168898	Toll-like Receptor Cascades	 44	0.459784529498027	0.96470958015097	19	25	1097	1557	1.04394753991528
R-MMU-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	  9	0.793420098174577	1	3	6	1113	1576	0.805854241338112
R-MMU-170670	Adenylate cyclase inhibitory pathway	  5	1	1	0	5	1116	1577	0
R-MMU-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	 18	0.670376797715934	1	7	11	1109	1571	0.940163281561131
R-MMU-170834	Signaling by TGF-beta Receptor Complex	 22	0.944501682498021	1	6	16	1110	1566	0.659335288367546
R-MMU-171306	Packaging Of Telomere Ends	  5	0.34115295741719	0.847923774975864	3	2	1113	1580	1.4505376344086
R-MMU-174048	APC/C:Cdc20 mediated degradation of Cyclin B	 10	0.015328925160559	0.163827887653474	8	2	1108	1580	1.93405017921147
R-MMU-174084	Autodegradation of Cdh1 by Cdh1:APC/C	 26	0.0036613448208178	0.0846067519405194	18	8	1098	1574	1.67369727047146
R-MMU-174143	APC/C-mediated degradation of cell cycle proteins	 34	0.00486247551049992	0.090171821417535	22	12	1094	1570	1.56430529200928
R-MMU-174154	APC/C:Cdc20 mediated degradation of Securin	 27	0.00678310973315522	0.105446524033595	18	9	1098	1573	1.61170848267622
R-MMU-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	 30	0.00434620197717047	0.090171821417535	20	10	1096	1572	1.61170848267622
R-MMU-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	 30	0.0121314478532522	0.144057570488086	19	11	1097	1571	1.53112305854241
R-MMU-174403	Glutathione synthesis and recycling	  6	0.0049693864260588	0.090171821417535	6	0	1110	1582	2.41756272401434
R-MMU-174411	Polymerase switching on the C-strand of the telomere	 10	0.015328925160559	0.163827887653474	8	2	1108	1580	1.93405017921147
R-MMU-174414	Processive synthesis on the C-strand of the telomere	  8	0.010481253152426	0.133753305154093	7	1	1109	1581	2.11536738351254
R-MMU-174417	Telomere C-strand (Lagging Strand) Synthesis	 16	0.00132685320187137	0.0430078740105845	13	3	1103	1579	1.96426971326165
R-MMU-174430	Telomere C-strand synthesis initiation	  5	0.34115295741719	0.847923774975864	3	2	1113	1580	1.4505376344086
R-MMU-174437	Removal of the Flap Intermediate from the C-strand	  7	0.0224914577322067	0.204576557032306	6	1	1110	1581	2.07219662058372
R-MMU-174824	Plasma lipoprotein assembly, remodeling, and clearance	 17	0.403716686485174	0.915590893752848	8	9	1108	1573	1.13767657600675
R-MMU-176187	Activation of ATR in response to replication stress	 22	0.426482642955848	0.954670289826517	10	12	1106	1570	1.09889214727924
R-MMU-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	  9	0.0303047878491644	0.225309509661179	7	2	1109	1580	1.88032656312226
R-MMU-176408	Regulation of APC/C activators between G1/S and early anaphase	 14	0.0223945457222471	0.204576557032306	10	4	1106	1578	1.7268305171531
R-MMU-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	 31	0.00754725697194623	0.10837984442259	20	11	1096	1571	1.55971788646086
R-MMU-176412	Phosphorylation of the APC/C	 11	0.00760560311737475	0.10837984442259	9	2	1107	1580	1.97800586510264
R-MMU-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	 32	0.00462459894231417	0.090171821417535	21	11	1095	1571	1.58652553763441
R-MMU-177929	Signaling by EGFR	 17	0.896673528142622	1	5	12	1111	1570	0.711047860004217
R-MMU-1793185	Chondroitin sulfate/dermatan sulfate metabolism	 21	0.527815792404967	1	9	12	1107	1570	1.03609831029186
R-MMU-179409	APC-Cdc20 mediated degradation of Nek2A	 11	0.116565496937915	0.463551162241478	7	4	1109	1578	1.53844900619094
R-MMU-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	 30	0.0121314478532522	0.144057570488086	19	11	1097	1571	1.53112305854241
R-MMU-179812	GRB2 events in EGFR signaling	  7	0.858818175612384	1	2	5	1114	1577	0.690732206861239
R-MMU-1799339	SRP-dependent cotranslational protein targeting to membrane	 14	0.175854184241479	0.628332645467974	8	6	1108	1576	1.38146441372248
R-MMU-180292	GAB1 signalosome	  7	0.858818175612384	1	2	5	1114	1577	0.690732206861239
R-MMU-180336	SHC1 events in EGFR signaling	  7	0.858818175612384	1	2	5	1114	1577	0.690732206861239
R-MMU-180786	Extension of Telomeres	 16	0.00132685320187137	0.0430078740105845	13	3	1103	1579	1.96426971326165
R-MMU-181431	Acetylcholine binding and downstream events	  5	1	1	0	5	1116	1577	0
R-MMU-181438	Toll Like Receptor 2 (TLR2) Cascade	 19	0.561151536894137	1	8	11	1108	1571	1.01792114695341
R-MMU-182971	EGFR downregulation	 13	0.952939582037893	1	3	10	1113	1572	0.557899090157155
R-MMU-1834949	Cytosolic sensors of pathogen-associated DNA 	  9	0.940088819872397	1	2	7	1114	1575	0.537236160892075
R-MMU-1852241	Organelle biogenesis and maintenance	 60	0.809964580689737	1	22	38	1094	1544	0.886439665471924
R-MMU-1855204	Synthesis of IP3 and IP4 in the cytosol	  9	0.991883267557166	1	1	8	1115	1574	0.268618080446037
R-MMU-186763	Downstream signal transduction	  9	0.551515975543526	1	4	5	1112	1577	1.07447232178415
R-MMU-186797	Signaling by PDGF	 26	0.0297024657551415	0.225309509661179	16	10	1100	1572	1.48773090708575
R-MMU-187037	Signaling by NTRK1 (TRKA)	 15	0.926113043983938	1	4	11	1112	1571	0.64468339307049
R-MMU-187577	SCF(Skp2)-mediated degradation of p27/p21	 28	0.130564353319283	0.507420554945396	15	13	1101	1569	1.29512288786482
R-MMU-187687	Signalling to ERKs	  7	0.976299259135611	1	1	6	1115	1576	0.34536610343062
R-MMU-189445	Metabolism of porphyrins	  6	0.483971367792501	0.96470958015097	3	3	1113	1579	1.20878136200717
R-MMU-189451	Heme biosynthesis	  6	0.483971367792501	0.96470958015097	3	3	1113	1579	1.20878136200717
R-MMU-190236	Signaling by FGFR	 21	0.924672974787441	1	6	15	1110	1567	0.690732206861239
R-MMU-190828	Gap junction trafficking	 16	0.517951172083343	0.9974059732686	7	9	1109	1573	1.05768369175627
R-MMU-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	  7	0.316430305398284	0.847923774975864	4	3	1112	1579	1.38146441372248
R-MMU-190861	Gap junction assembly	 13	0.684271674499124	1	5	8	1111	1574	0.929831816928591
R-MMU-190872	Transport of connexons to the plasma membrane	  8	0.437696787850286	0.954670289826517	4	4	1112	1578	1.20878136200717
R-MMU-191273	Cholesterol biosynthesis	 14	0.0713461160344129	0.374666063317349	9	5	1107	1577	1.55414746543779
R-MMU-191859	snRNP Assembly	 22	0.269293628835857	0.796699144133765	11	11	1105	1571	1.20878136200717
R-MMU-192105	Synthesis of bile acids and bile salts	 11	0.504879824902878	0.981073296118093	5	6	1111	1576	1.09889214727924
R-MMU-193144	Estrogen biosynthesis	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	  6	0.483971367792501	0.96470958015097	3	3	1113	1579	1.20878136200717
R-MMU-193648	NRAGE signals death through JNK	 16	0.948057674747253	1	4	12	1112	1570	0.604390681003584
R-MMU-193704	p75 NTR receptor-mediated signalling	 24	0.925840772297514	1	7	17	1109	1565	0.705122461170848
R-MMU-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	  6	0.787620743891179	1	2	4	1114	1578	0.805854241338112
R-MMU-194068	Bile acid and bile salt metabolism	 11	0.504879824902878	0.981073296118093	5	6	1111	1576	1.09889214727924
R-MMU-194138	Signaling by VEGF	 38	0.653760279207174	1	15	23	1101	1559	0.954301075268817
R-MMU-194441	Metabolism of non-coding RNA	 22	0.269293628835857	0.796699144133765	11	11	1105	1571	1.20878136200717
R-MMU-194840	Rho GTPase cycle	 42	0.940131737683535	1	13	29	1103	1553	0.748293224099676
R-MMU-195253	Degradation of beta-catenin by the destruction complex	 26	0.0680216659143363	0.374666063317349	15	11	1101	1571	1.39474772539289
R-MMU-195258	RHO GTPase Effectors	100	0.949375825190287	1	34	66	1082	1516	0.821971326164875
R-MMU-196071	Metabolism of steroid hormones	 12	0.984537011336265	1	2	10	1114	1572	0.402927120669056
R-MMU-1963640	GRB2 events in ERBB2 signaling	  6	0.787620743891179	1	2	4	1114	1578	0.805854241338112
R-MMU-1963642	PI3K events in ERBB2 signaling	  6	0.787620743891179	1	2	4	1114	1578	0.805854241338112
R-MMU-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	  7	0.609627164588165	1	3	4	1113	1578	1.03609831029186
R-MMU-196757	Metabolism of folate and pterines	  5	0.0977289199863574	0.451666089666679	4	1	1112	1581	1.93405017921147
R-MMU-196807	Nicotinate metabolism	 11	0.504879824902878	0.981073296118093	5	6	1111	1576	1.09889214727924
R-MMU-196849	Metabolism of water-soluble vitamins and cofactors	 42	0.358272922327631	0.880451381263631	19	23	1097	1559	1.0936593275303
R-MMU-196854	Metabolism of vitamins and cofactors	 65	0.251511065998611	0.7652738840883	30	35	1086	1547	1.11579818031431
R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	 12	0.803097846086588	1	4	8	1112	1574	0.805854241338112
R-MMU-197264	Nicotinamide salvaging	  8	0.712785390630893	1	3	5	1113	1577	0.906586021505376
R-MMU-198693	AKT phosphorylates targets in the nucleus	  6	0.787620743891179	1	2	4	1114	1578	0.805854241338112
R-MMU-198725	Nuclear Events (kinase and transcription factor activation)	  5	0.68640428519162	1	2	3	1114	1579	0.967025089605735
R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	 27	0.741321499429994	1	10	17	1106	1565	0.895393601486791
R-MMU-199418	Negative regulation of the PI3K/AKT network	 35	0.917154176261604	1	11	24	1105	1558	0.759805427547363
R-MMU-199977	ER to Golgi Anterograde Transport	 52	0.284056993049697	0.820502463032065	24	28	1092	1554	1.11579818031431
R-MMU-199992	trans-Golgi Network Vesicle Budding	 27	0.599144437567552	1	11	16	1105	1566	0.984932961635471
R-MMU-201451	Signaling by BMP	 16	0.98615630801662	1	3	13	1113	1569	0.453293010752688
R-MMU-201681	TCF dependent signaling in response to WNT	 69	0.312120136616879	0.847923774975864	31	38	1085	1544	1.08615136876006
R-MMU-201722	Formation of the beta-catenin:TCF transactivating complex	 18	0.484047263023118	0.96470958015097	8	10	1108	1572	1.07447232178415
R-MMU-202040	G-protein activation	  8	0.712785390630893	1	3	5	1113	1577	0.906586021505376
R-MMU-202131	Metabolism of nitric oxide: eNOS activation and regulation	  7	0.609627164588165	1	3	4	1113	1578	1.03609831029186
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	 30	0.1250768659458	0.490553763227795	16	14	1100	1568	1.28936678614098
R-MMU-2022377	Metabolism of Angiotensinogen to Angiotensins	  8	0.986128328925525	1	1	7	1115	1575	0.302195340501792
R-MMU-2022854	Keratan sulfate biosynthesis	 14	0.345587241558841	0.856455337776257	7	7	1109	1575	1.20878136200717
