Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
IPR000538	Link domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR000539	Frizzled/Smoothened, transmembrane domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR000562	Fibronectin type II domain	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR000566	Lipocalin/cytosolic fatty-acid binding domain	 9	0.988915710735474	1	1	8	1899	2923	0.282514619883041
IPR000569	HECT domain	 8	0.981710733108858	1	1	7	1899	2924	0.317828947368421
IPR000571	Zinc finger, CCCH-type	10	0.350055133222962	1	5	5	1895	2926	1.27131578947368
IPR000585	Hemopexin-like domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR000591	DEP domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR000594	THIF-type NAD/FAD binding fold	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR000595	Cyclic nucleotide-binding domain	 8	0.981710733108858	1	1	7	1899	2924	0.317828947368421
IPR000608	Ubiquitin-conjugating enzyme E2	12	0.146342408516704	0.949223627164111	7	5	1893	2926	1.48320175438596
IPR000626	Ubiquitin-like domain	13	0.405786927969925	1	6	7	1894	2924	1.17352226720648
IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site	 8	0.390325635670943	1	4	4	1896	2927	1.27131578947368
IPR000639	Epoxide hydrolase-like	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR000644	CBS domain	 6	1	1	0	6	1900	2925	0
IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR000668	Peptidase C1A, papain C-terminal	 8	0.0456446621126939	0.869205506752586	6	2	1894	2929	1.90697368421053
IPR000697	WH1/EVH1 domain	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR000716	Thyroglobulin type-1	11	0.0911090182270814	0.869205506752586	7	4	1893	2927	1.61803827751196
IPR000717	Proteasome component (PCI) domain	12	0.0133835691800056	0.523367994776008	9	3	1891	2928	1.90697368421053
IPR000725	Olfactory receptor	 9	1	1	0	9	1900	2922	0
IPR000727	Target SNARE coiled-coil homology domain	10	0.350055133222962	1	5	5	1895	2926	1.27131578947368
IPR000742	EGF-like domain	82	0.474172162403073	1	33	49	1867	2882	1.0232541720154
IPR000772	Ricin B, lectin domain	 7	0.089753404409295	0.869205506752586	5	2	1895	2929	1.81616541353383
IPR000795	Transcription factor, GTP-binding domain	 8	0.670598813558524	1	3	5	1897	2926	0.953486842105263
IPR000827	CC chemokine, conserved site	 5	1	1	0	5	1900	2926	0
IPR000832	GPCR, family 2, secretin-like	 9	0.988915710735474	1	1	8	1899	2923	0.282514619883041
IPR000834	Peptidase M14, carboxypeptidase A	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR000837	AP-1 transcription factor	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR000859	CUB domain	 8	0.16326797490363	0.949223627164111	5	3	1895	2928	1.58914473684211
IPR000863	Sulfotransferase domain	 7	0.276796805287287	1	4	3	1896	2928	1.45293233082707
IPR000867	Insulin-like growth factor-binding protein, IGFBP	13	0.000111282146844999	0.0826826351058344	12	1	1888	2930	2.34704453441296
IPR000873	AMP-dependent synthetase/ligase	 6	0.169914861928434	0.949223627164111	4	2	1896	2929	1.69508771929825
IPR000884	Thrombospondin type-1 (TSP1) repeat	19	0.00970882969823749	0.475603628258355	13	6	1887	2925	1.73969529085873
IPR000885	Fibrillar collagen, C-terminal	 6	0.0378632973911016	0.869205506752586	5	1	1895	2930	2.11885964912281
IPR000909	Phosphatidylinositol-specific phospholipase C, X domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR000953	Chromo/chromo shadow domain	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR000961	AGC-kinase, C-terminal	13	0.213415618721076	1	7	6	1893	2925	1.36910931174089
IPR000980	SH2 domain	30	0.979773348017512	1	7	23	1893	2908	0.593280701754386
IPR000998	MAM domain	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR001005	SANT/Myb domain	10	0.949608090158248	1	2	8	1898	2923	0.508526315789474
IPR001007	VWFC domain	15	0.0297179673885448	0.869205506752586	10	5	1890	2926	1.69508771929825
IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit	 9	0.988915710735474	1	1	8	1899	2923	0.282514619883041
IPR001024	PLAT/LH2 domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR001060	FCH domain	 8	0.981710733108858	1	1	7	1899	2924	0.317828947368421
IPR001073	C1q domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR001089	CXC chemokine	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR001090	Ephrin receptor ligand binding domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR001111	TGF-beta, propeptide	 8	0.886636568695263	1	2	6	1898	2925	0.635657894736842
IPR001128	Cytochrome P450	13	0.936561195450692	1	3	10	1897	2921	0.586761133603239
IPR001132	SMAD domain, Dwarfin-type	 7	0.969826462557159	1	1	6	1899	2925	0.363233082706767
IPR001134	Netrin domain	10	0.350055133222962	1	5	5	1895	2926	1.27131578947368
IPR001148	Alpha carbonic anhydrase domain	 9	0.500563707089716	1	4	5	1896	2926	1.13005847953216
IPR001163	LSM domain, eukaryotic/archaea-type	 6	0.169914861928434	0.949223627164111	4	2	1896	2929	1.69508771929825
IPR001164	Arf GTPase activating protein	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	 9	0.0918599177085521	0.869205506752586	6	3	1894	2928	1.69508771929825
IPR001180	Citron homology (CNH) domain	 5	1	1	0	5	1900	2926	0
IPR001190	SRCR domain	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR001192	Phosphoinositide phospholipase C family	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR001199	Cytochrome b5-like heme/steroid binding domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR001202	WW domain	15	0.767166174137548	1	5	10	1895	2921	0.847543859649123
IPR001212	Somatomedin B domain	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR001214	SET domain	 7	0.969826462557159	1	1	6	1899	2925	0.363233082706767
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	46	0.957593169977047	1	13	33	1887	2898	0.718569794050343
IPR001251	CRAL-TRIO lipid binding domain	 7	0.969826462557159	1	1	6	1899	2925	0.363233082706767
IPR001254	Serine proteases, trypsin domain	34	0.998299025221849	1	6	28	1894	2903	0.448699690402477
IPR001270	ClpA/B family	 5	0.00937981998919237	0.475603628258355	5	0	1895	2931	2.54263157894737
IPR001304	C-type lectin-like	20	0.995777455068537	1	3	17	1897	2914	0.381394736842105
IPR001314	Peptidase S1A, chymotrypsin family	31	0.995157962274331	1	6	25	1894	2906	0.492122241086587
IPR001315	CARD domain	 7	0.276796805287287	1	4	3	1896	2928	1.45293233082707
IPR001320	Ionotropic glutamate receptor	 7	1	1	0	7	1900	2924	0
IPR001331	Guanine-nucleotide dissociation stimulator, CDC24, conserved site	10	0.949608090158248	1	2	8	1898	2923	0.508526315789474
IPR001353	Proteasome, subunit alpha/beta	 7	0.565496371850681	1	3	4	1897	2927	1.0896992481203
IPR001356	Homeobox domain	75	0.992585698244307	1	20	55	1880	2876	0.678035087719298
IPR001357	BRCT domain	12	0.542785598538702	1	5	7	1895	2924	1.0594298245614
IPR001368	TNFR/NGFR cysteine-rich region	 6	1	1	0	6	1900	2925	0
IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	15	0.575999542303749	1	6	9	1894	2922	1.01705263157895
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	 7	0.0171072545838244	0.552638702425283	6	1	1894	2930	2.1793984962406
IPR001426	Tyrosine-protein kinase, receptor class V, conserved site	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR001440	Tetratricopeptide repeat 1	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR001452	SH3 domain	66	0.999825806016496	1	13	53	1887	2878	0.500821371610845
IPR001464	Annexin	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR001478	PDZ domain	47	0.934874736845055	1	14	33	1886	2898	0.757379619260918
IPR001487	Bromodomain	10	0.600902756334218	1	4	6	1896	2925	1.01705263157895
IPR001494	Importin-beta, N-terminal domain	 8	0.390325635670943	1	4	4	1896	2927	1.27131578947368
IPR001496	SOCS box domain	15	0.969723350883031	1	3	12	1897	2919	0.508526315789474
IPR001508	Ionotropic glutamate receptor, metazoa	 7	1	1	0	7	1900	2924	0
IPR001589	Actinin-type actin-binding domain, conserved site	 8	0.886636568695263	1	2	6	1898	2925	0.635657894736842
IPR001590	Peptidase M12B, ADAM/reprolysin	13	0.819082107180015	1	4	9	1896	2922	0.782348178137652
IPR001606	ARID DNA-binding domain	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR001607	Zinc finger, UBP-type	 6	0.169914861928434	0.949223627164111	4	2	1896	2929	1.69508771929825
IPR001609	Myosin head, motor domain	 9	0.755616366792928	1	3	6	1897	2925	0.847543859649123
IPR001611	Leucine-rich repeat	47	0.612304942727875	1	18	29	1882	2902	0.973773796192609
IPR001623	DnaJ domain	15	0.197229769190802	1	8	7	1892	2924	1.3560701754386
IPR001627	Sema domain	12	0.317000169855072	1	6	6	1894	2925	1.27131578947368
IPR001628	Zinc finger, nuclear hormone receptor-type	20	0.995777455068537	1	3	17	1897	2914	0.381394736842105
IPR001650	Helicase, C-terminal	34	0.341957966702955	1	15	19	1885	2912	1.12174922600619
IPR001660	Sterile alpha motif domain	20	0.942838312557874	1	5	15	1895	2916	0.635657894736842
IPR001680	WD40 repeat	66	0.0159515889803319	0.552638702425283	35	31	1865	2900	1.34836523125997
IPR001683	Phox homologous domain	13	0.628409767644188	1	5	8	1895	2923	0.977935222672065
IPR001711	Phospholipase C, phosphatidylinositol-specific, Y domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR001715	Calponin homology domain	24	0.789868709641349	1	8	16	1892	2915	0.847543859649123
IPR001723	Nuclear hormone receptor	20	0.995777455068537	1	3	17	1897	2914	0.381394736842105
IPR001751	S100/Calbindin-D9k, conserved site	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR001752	Kinesin motor domain	13	0.628409767644188	1	5	8	1895	2923	0.977935222672065
IPR001757	P-type ATPase	11	0.995930366665076	1	1	10	1899	2921	0.231148325358852
IPR001759	Pentraxin-related	 7	0.565496371850681	1	3	4	1897	2927	1.0896992481203
IPR001762	Disintegrin domain	10	0.949608090158248	1	2	8	1898	2923	0.508526315789474
IPR001763	Rhodanese-like domain	12	0.317000169855072	1	6	6	1894	2925	1.27131578947368
IPR001766	Fork head domain	17	0.948278634166169	1	4	13	1896	2918	0.598266253869969
IPR001781	Zinc finger, LIM-type	33	0.290479613980515	1	15	18	1885	2913	1.15574162679426
IPR001791	Laminin G domain	21	0.45093708323634	1	9	12	1891	2919	1.0896992481203
IPR001806	Small GTPase	45	0.122455314143499	0.949223627164111	22	23	1878	2908	1.24306432748538
IPR001810	F-box domain	18	0.896274207165834	1	5	13	1895	2918	0.706286549707602
IPR001811	Chemokine interleukin-8-like domain	12	0.909450636618997	1	3	9	1897	2922	0.635657894736842
IPR001818	Peptidase M10, metallopeptidase	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR001827	Homeobox protein, antennapedia type, conserved site	 7	0.969826462557159	1	1	6	1899	2925	0.363233082706767
IPR001828	Receptor, ligand binding region	13	0.628409767644188	1	5	8	1895	2923	0.977935222672065
IPR001839	Transforming growth factor-beta, C-terminal	14	0.865337364641508	1	4	10	1896	2921	0.726466165413534
IPR001841	Zinc finger, RING-type	66	0.972752364540823	1	19	47	1881	2884	0.731969696969697
IPR001846	von Willebrand factor, type D domain	 6	1	1	0	6	1900	2925	0
IPR001849	Pleckstrin homology domain	70	0.689194585132088	1	26	44	1874	2887	0.944406015037594
IPR001870	B30.2/SPRY domain	22	0.991180448780426	1	4	18	1896	2913	0.462296650717703
IPR001875	Death effector domain	 6	0.169914861928434	0.949223627164111	4	2	1896	2929	1.69508771929825
IPR001876	Zinc finger, RanBP2-type	10	0.993283224132944	1	1	9	1899	2922	0.254263157894737
IPR001878	Zinc finger, CCHC-type	 8	0.16326797490363	0.949223627164111	5	3	1895	2928	1.58914473684211
IPR001879	GPCR, family 2, extracellular hormone receptor domain	 5	1	1	0	5	1900	2926	0
IPR001881	EGF-like calcium-binding domain	42	0.262791198826609	1	19	23	1881	2908	1.1502380952381
IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	 7	0.969826462557159	1	1	6	1899	2925	0.363233082706767
IPR001909	Krueppel-associated box	17	0.862483804975076	1	5	12	1895	2919	0.747832817337461
IPR001965	Zinc finger, PHD-type	20	0.995777455068537	1	3	17	1897	2914	0.381394736842105
IPR001978	Troponin	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR002017	Spectrin repeat	 9	0.92407091209593	1	2	7	1898	2924	0.565029239766082
IPR002035	von Willebrand factor, type A	24	0.483861799391034	1	10	14	1890	2917	1.0594298245614
IPR002048	EF-hand domain	69	0.0924188896816343	0.869205506752586	33	36	1867	2895	1.21604118993135
IPR002049	Laminin EGF domain	10	0.155000959571993	0.949223627164111	6	4	1894	2927	1.52557894736842
IPR002067	Mitochondrial carrier protein	 8	0.390325635670943	1	4	4	1896	2927	1.27131578947368
IPR002076	ELO family	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR002077	Voltage-dependent calcium channel, alpha-1 subunit	 5	1	1	0	5	1900	2926	0
IPR002108	Actin-depolymerising factor homology domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR002110	Ankyrin repeat	36	0.584510626699241	1	14	22	1886	2909	0.988801169590643
IPR002119	Histone H2A	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR002123	Phospholipid/glycerol acyltransferase	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR002125	Cytidine and deoxycytidylate deaminase domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR002126	Cadherin-like	19	0.993668762995132	1	3	16	1897	2915	0.401468144044321
IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR002165	Plexin repeat	 9	0.500563707089716	1	4	5	1896	2926	1.13005847953216
IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	11	0.231671289185888	1	6	5	1894	2926	1.38688995215311
IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	13	0.819082107180015	1	4	9	1896	2922	0.782348178137652
IPR002190	MAGE homology domain	 8	0.981710733108858	1	1	7	1899	2924	0.317828947368421
IPR002194	Chaperonin TCP-1, conserved site	 6	0.441767986180655	1	3	3	1897	2928	1.27131578947368
IPR002209	Fibroblast growth factor family	 7	0.832627129911078	1	2	5	1898	2926	0.726466165413534
IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	16	0.819869070881972	1	5	11	1895	2920	0.794572368421053
IPR002223	Pancreatic trypsin inhibitor Kunitz domain	 8	0.670598813558524	1	3	5	1897	2926	0.953486842105263
IPR002347	Short-chain dehydrogenase/reductase SDR	26	0.0441654223286419	0.869205506752586	15	11	1885	2920	1.4669028340081
IPR002350	Kazal domain	20	0.114387536426254	0.949223627164111	11	9	1889	2922	1.39844736842105
IPR002394	Nicotinic acetylcholine receptor	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR002401	Cytochrome P450, E-class, group I	11	0.995930366665076	1	1	10	1899	2921	0.231148325358852
IPR002423	Chaperonin Cpn60/TCP-1 family	 6	0.441767986180655	1	3	3	1897	2928	1.27131578947368
IPR002464	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR002475	Bcl2-like	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR002659	Glycosyl transferase, family 31	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR002870	Peptidase M12B, propeptide	13	0.819082107180015	1	4	9	1896	2922	0.782348178137652
IPR002909	IPT domain	 7	0.832627129911078	1	2	5	1898	2926	0.726466165413534
IPR002913	START domain	 6	1	1	0	6	1900	2925	0
IPR002957	Keratin, type I	13	0.936561195450692	1	3	10	1897	2921	0.586761133603239
IPR002999	Tudor domain	10	0.949608090158248	1	2	8	1898	2923	0.508526315789474
IPR003006	Immunoglobulin/major histocompatibility complex, conserved site	11	0.448708336587189	1	5	6	1895	2925	1.15574162679426
IPR003008	Tubulin/FtsZ, GTPase domain	 9	0.252528046397477	1	5	4	1895	2927	1.4125730994152
IPR003034	SAP domain	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR003054	Keratin, type II	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR003096	Smooth muscle protein/calponin	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR003118	Pointed domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR003124	WH2 domain	 6	1	1	0	6	1900	2925	0
IPR003131	Potassium channel tetramerisation-type BTB domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR003137	PA domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR003309	SCAN domain	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR003323	OTU domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR003347	JmjC domain	 8	0.670598813558524	1	3	5	1897	2926	0.953486842105263
IPR003395	RecF/RecN/SMC, N-terminal	 5	0.0818804855702125	0.869205506752586	4	1	1896	2930	2.03410526315789
IPR003439	ABC transporter-like	15	0.767166174137548	1	5	10	1895	2921	0.847543859649123
IPR003531	Short hematopoietin receptor, family 1, conserved site	 7	1	1	0	7	1900	2924	0
IPR003578	Small GTPase Rho	 9	0.252528046397477	1	5	4	1895	2927	1.4125730994152
IPR003585	Neurexin/syndecan/glycophorin C	 9	0.500563707089716	1	4	5	1896	2926	1.13005847953216
IPR003591	Leucine-rich repeat, typical subtype	38	0.554289693989904	1	15	23	1885	2908	1.0036703601108
IPR003593	AAA+ ATPase domain	47	0.114814209764397	0.949223627164111	23	24	1877	2907	1.24426651735722
IPR003594	Histidine kinase/HSP90-like ATPase	 6	0.0378632973911016	0.869205506752586	5	1	1895	2930	2.11885964912281
IPR003595	Protein-tyrosine phosphatase, catalytic	14	0.703443963526281	1	5	9	1895	2922	0.908082706766917
IPR003597	Immunoglobulin C1-set	10	0.155000959571993	0.949223627164111	6	4	1894	2927	1.52557894736842
IPR003598	Immunoglobulin subtype 2	60	0.913948875414454	1	19	41	1881	2890	0.805166666666667
IPR003599	Immunoglobulin subtype	85	0.993838706815897	1	23	62	1877	2869	0.688006191950464
IPR003604	Matrin/U1-C-like, C2H2-type zinc finger	 9	0.500563707089716	1	4	5	1896	2926	1.13005847953216
IPR003605	GS domain	 5	1	1	0	5	1900	2926	0
IPR003607	HD/PDEase domain	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR003619	MAD homology 1, Dwarfin-type	 9	0.988915710735474	1	1	8	1899	2923	0.282514619883041
IPR003645	Follistatin-like, N-terminal	 6	0.169914861928434	0.949223627164111	4	2	1896	2929	1.69508771929825
IPR003654	OAR domain	 7	0.276796805287287	1	4	3	1896	2928	1.45293233082707
IPR003689	Zinc/iron permease	 6	0.441767986180655	1	3	3	1897	2928	1.27131578947368
IPR003877	SPRY domain	20	0.995777455068537	1	3	17	1897	2914	0.381394736842105
IPR003879	Butyrophylin-like, SPRY domain	11	0.872191401218034	1	3	8	1897	2923	0.693444976076555
IPR003903	Ubiquitin interacting motif	 7	0.565496371850681	1	3	4	1897	2927	1.0896992481203
IPR003954	RNA recognition motif domain, eukaryote	 9	0.500563707089716	1	4	5	1896	2926	1.13005847953216
IPR003959	ATPase, AAA-type, core	19	0.169677644583507	0.949223627164111	10	9	1890	2922	1.3382271468144
IPR003960	ATPase, AAA-type, conserved site	11	0.687870996189664	1	4	7	1896	2924	0.924593301435407
IPR003961	Fibronectin type III	61	0.821021115022019	1	21	40	1879	2891	0.875332182916307
IPR004000	Actin family	10	0.600902756334218	1	4	6	1896	2925	1.01705263157895
IPR004001	Actin, conserved site	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR004012	RUN domain	 5	0.917906140941117	1	1	4	1899	2927	0.508526315789474
IPR004014	Cation-transporting P-type ATPase, N-terminal	 6	1	1	0	6	1900	2925	0
IPR004031	PMP-22/EMP/MP20/Claudin superfamily	14	0.955985876580469	1	3	11	1897	2920	0.54484962406015
IPR004045	Glutathione S-transferase, N-terminal	13	0.213415618721076	1	7	6	1893	2925	1.36910931174089
IPR004046	Glutathione S-transferase, C-terminal	14	0.137792692254218	0.949223627164111	8	6	1892	2925	1.45293233082707
IPR004087	K Homology domain	11	0.872191401218034	1	3	8	1897	2923	0.693444976076555
IPR004088	K Homology domain, type 1	11	0.687870996189664	1	4	7	1896	2924	0.924593301435407
IPR004148	BAR domain	 6	0.756304056179536	1	2	4	1898	2927	0.847543859649123
IPR004161	Translation elongation factor EFTu-like, domain 2	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
IPR004170	WWE domain	 5	0.305841424054544	1	3	2	1897	2929	1.52557894736842
IPR004172	L27 domain	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR004367	Cyclin, C-terminal domain	10	0.350055133222962	1	5	5	1895	2926	1.27131578947368
IPR004826	Basic leucine zipper domain, Maf-type	 6	0.950226557893433	1	1	5	1899	2926	0.423771929824561
IPR004827	Basic-leucine zipper domain	27	0.666185876929834	1	10	17	1890	2914	0.941715399610136
IPR004839	Aminotransferase, class I/classII	 5	0.651458699513243	1	2	3	1898	2928	1.01705263157895
