Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0002040	sprouting angiogenesis	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0002244	hematopoietic progenitor cell differentiation	 9	1	1	0	9	249	945	0
GO:0002376	immune system process	22	0.698878110575935	1	4	18	245	936	0.87842278203724
GO:0003007	heart morphogenesis	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0003009	skeletal muscle contraction	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0003151	outflow tract morphogenesis	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0003382	epithelial cell morphogenesis	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0003678	DNA helicase activity	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0003682	chromatin binding	35	0.288053442833965	1	9	26	240	928	1.24234079173838
GO:0003690	double-stranded DNA binding	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0003697	single-stranded DNA binding	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0003700	DNA-binding transcription factor activity	72	0.846830495645989	1	12	60	237	894	0.805220883534137
GO:0003707	steroid hormone receptor activity	 6	1	1	0	6	249	948	0
GO:0003712	transcription coregulator activity	 9	1	1	0	9	249	945	0
GO:0003713	transcription coactivator activity	19	0.928854451264133	1	2	17	247	937	0.50856055802156
GO:0003714	transcription corepressor activity	15	0.377968339802331	1	4	11	245	943	1.28835341365462
GO:0003723	RNA binding	59	0.991184281330839	1	6	53	243	901	0.491321217071677
GO:0003729	mRNA binding	17	0.981169668345416	1	1	16	248	938	0.284195605953225
GO:0003774	motor activity	15	0.377968339802331	1	4	11	245	943	1.28835341365462
GO:0003777	microtubule motor activity	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0003779	actin binding	33	0.0260227032555845	1	12	21	237	933	1.75684556407448
GO:0003824	catalytic activity	27	0.498570744998997	1	6	21	243	933	1.07362784471218
GO:0003924	GTPase activity	13	0.786061224617409	1	2	11	247	943	0.743280815569972
GO:0004197	cysteine-type endopeptidase activity	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0004386	helicase activity	12	0.745832365559429	1	2	10	247	944	0.805220883534137
GO:0004402	histone acetyltransferase activity	 7	1	1	0	7	249	947	0
GO:0004518	nuclease activity	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0004672	protein kinase activity	47	0.979669045838131	1	5	42	244	912	0.513970776723917
GO:0004674	protein serine/threonine kinase activity	36	0.959533080488053	1	4	32	245	922	0.536813922356091
GO:0004713	protein tyrosine kinase activity	10	0.902599338169757	1	1	9	248	945	0.483132530120482
GO:0004714	transmembrane receptor protein tyrosine kinase activity	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0004721	phosphoprotein phosphatase activity	13	0.951775466281311	1	1	12	248	942	0.371640407784986
GO:0004722	protein serine/threonine phosphatase activity	 8	1	1	0	8	249	946	0
GO:0004724	magnesium-dependent protein serine/threonine phosphatase activity	 5	1	1	0	5	249	949	0
GO:0004725	protein tyrosine phosphatase activity	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0004842	ubiquitin-protein transferase activity	27	0.842766626272382	1	4	23	245	931	0.715751896474788
GO:0004843	thiol-dependent ubiquitin-specific protease activity	15	0.969852125537646	1	1	14	248	940	0.322088353413655
GO:0004879	nuclear receptor activity	 6	1	1	0	6	249	948	0
GO:0004888	transmembrane signaling receptor activity	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0004930	G protein-coupled receptor activity	20	0.62011875351667	1	4	16	245	938	0.966265060240964
GO:0005085	guanyl-nucleotide exchange factor activity	12	0.466680732869497	1	3	9	246	945	1.2078313253012
GO:0005089	Rho guanyl-nucleotide exchange factor activity	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0005096	GTPase activator activity	32	0.0488919705517311	1	11	21	238	933	1.66076807228916
GO:0005102	signaling receptor binding	13	0.0343308602355191	1	6	7	243	947	2.22984244670992
GO:0005158	insulin receptor binding	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005200	structural constituent of cytoskeleton	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0005201	extracellular matrix structural constituent	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0005216	ion channel activity	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005244	voltage-gated ion channel activity	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005245	voltage-gated calcium channel activity	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0005262	calcium channel activity	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0005506	iron ion binding	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0005507	copper ion binding	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0005509	calcium ion binding	37	0.122693747709028	1	11	26	238	928	1.43633995441224
GO:0005516	calmodulin binding	18	0.309497267105709	1	5	13	244	941	1.34203480589023
GO:0005525	GTP binding	21	0.661036002089251	1	4	17	245	937	0.920252438324727
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005576	extracellular region	59	0.044998424061616	1	18	41	231	913	1.47396365121503
GO:0005581	collagen trimer	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0005604	basement membrane	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0005615	extracellular space	49	0.579064384792766	1	10	39	239	915	0.985984755347922
GO:0005623	cell	75	0.884344976610504	1	12	63	237	891	0.773012048192771
GO:0005635	nuclear envelope	11	0.176035306935277	1	4	7	245	947	1.75684556407448
GO:0005637	nuclear inner membrane	10	0.645956324458325	1	2	8	247	946	0.966265060240964
GO:0005643	nuclear pore	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0005667	transcription factor complex	19	0.182033345486115	1	6	13	243	941	1.52568167406468
GO:0005669	transcription factor TFIID complex	 5	1	1	0	5	249	949	0
GO:0005681	spliceosomal complex	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0005694	chromosome	35	0.288053442833965	1	9	26	240	928	1.24234079173838
GO:0005730	nucleolus	64	0.885434371270795	1	10	54	239	900	0.754894578313253
GO:0005739	mitochondrion	90	0.398653080551962	1	20	70	229	884	1.07362784471218
GO:0005741	mitochondrial outer membrane	14	0.578848794704899	1	3	11	246	943	1.03528399311532
GO:0005743	mitochondrial inner membrane	15	0.629068908430541	1	3	12	246	942	0.966265060240964
GO:0005758	mitochondrial intermembrane space	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005759	mitochondrial matrix	12	0.745832365559429	1	2	10	247	944	0.805220883534137
GO:0005764	lysosome	25	0.917376881427705	1	3	22	246	932	0.579759036144578
GO:0005765	lysosomal membrane	 7	1	1	0	7	249	947	0
GO:0005768	endosome	51	0.930027611087453	1	7	44	242	910	0.663123080557524
GO:0005769	early endosome	20	0.990720378168581	1	1	19	248	935	0.241566265060241
GO:0005770	late endosome	10	1	1	0	10	249	944	0
GO:0005776	autophagosome	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005777	peroxisome	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0005788	endoplasmic reticulum lumen	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005789	endoplasmic reticulum membrane	62	0.531371238977806	1	13	49	236	905	1.01301982122037
GO:0005790	smooth endoplasmic reticulum	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0005802	trans-Golgi network	12	1	1	0	12	249	942	0
GO:0005813	centrosome	57	0.396289786027247	1	13	44	236	910	1.10188120904671
GO:0005814	centriole	14	0.578848794704899	1	3	11	246	943	1.03528399311532
GO:0005815	microtubule organizing center	24	0.765249825872973	1	4	20	245	934	0.805220883534137
GO:0005819	spindle	14	0.0135233640577496	1	7	7	242	947	2.41566265060241
GO:0005865	striated muscle thin filament	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0005871	kinesin complex	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0005874	microtubule	24	0.37637823288886	1	6	18	243	936	1.2078313253012
GO:0005884	actin filament	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0005887	integral component of plasma membrane	46	0.0741303291654105	1	14	32	235	922	1.4704033525406
GO:0005901	caveola	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0005903	brush border	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0005905	clathrin-coated pit	 5	1	1	0	5	249	949	0
GO:0005911	cell-cell junction	22	0.865597130250258	1	3	19	246	935	0.65881708652793
GO:0005912	adherens junction	17	0.716644729652607	1	3	14	246	940	0.852586817859674
GO:0005923	bicellular tight junction	10	1	1	0	10	249	944	0
GO:0005925	focal adhesion	14	0.325564742871226	1	4	10	245	944	1.38037865748709
GO:0005929	cilium	24	0.212100067281005	1	7	17	242	937	1.40913654618474
GO:0005930	axoneme	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0005938	cell cortex	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0005942	phosphatidylinositol 3-kinase complex	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0005975	carbohydrate metabolic process	 5	1	1	0	5	249	949	0
GO:0006006	glucose metabolic process	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006260	DNA replication	11	0.405877864020807	1	3	8	246	946	1.31763417305586
GO:0006281	DNA repair	28	0.719425589652884	1	5	23	244	931	0.862736660929432
GO:0006302	double-strand break repair	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006310	DNA recombination	 5	1	1	0	5	249	949	0
GO:0006325	chromatin organization	29	0.575405247319309	1	6	23	243	931	0.999584545076859
GO:0006338	chromatin remodeling	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0006351	transcription, DNA-templated	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0006357	regulation of transcription by RNA polymerase II	36	0.959533080488053	1	4	32	245	922	0.536813922356091
GO:0006364	rRNA processing	 5	1	1	0	5	249	949	0
GO:0006366	transcription by RNA polymerase II	13	1	1	0	13	249	941	0
GO:0006397	mRNA processing	28	0.950364132201423	1	3	25	246	929	0.517641996557659
GO:0006412	translation	10	0.132613001823985	1	4	6	245	948	1.93253012048193
GO:0006457	protein folding	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006464	cellular protein modification process	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006468	protein phosphorylation	61	0.632883579762318	1	12	49	237	905	0.950424649417342
GO:0006469	negative regulation of protein kinase activity	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006470	protein dephosphorylation	15	0.969852125537646	1	1	14	248	940	0.322088353413655
GO:0006486	protein glycosylation	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0006508	proteolysis	23	0.885395896134528	1	3	20	246	934	0.630172865374542
GO:0006511	ubiquitin-dependent protein catabolic process	28	0.950364132201423	1	3	25	246	929	0.517641996557659
GO:0006606	protein import into nucleus	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0006629	lipid metabolic process	27	0.176909880663616	1	8	19	241	935	1.43150379294958
GO:0006631	fatty acid metabolic process	11	0.405877864020807	1	3	8	246	946	1.31763417305586
GO:0006633	fatty acid biosynthetic process	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0006811	ion transport	27	0.0856715632675069	1	9	18	240	936	1.61044176706827
GO:0006813	potassium ion transport	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0006814	sodium ion transport	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0006816	calcium ion transport	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0006869	lipid transport	11	0.405877864020807	1	3	8	246	946	1.31763417305586
GO:0006874	cellular calcium ion homeostasis	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0006886	intracellular protein transport	25	0.793899706676892	1	4	21	245	933	0.773012048192771
GO:0006887	exocytosis	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0006897	endocytosis	25	0.6148379516524	1	5	20	244	934	0.966265060240964
GO:0006914	autophagy	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0006915	apoptotic process	31	0.80219640129442	1	5	26	244	928	0.779246016323358
GO:0006936	muscle contraction	 8	0.0118298532732322	1	5	3	244	951	3.01957831325301
GO:0006954	inflammatory response	11	1	1	0	11	249	943	0
GO:0006974	cellular response to DNA damage stimulus	41	0.948922727063063	1	5	36	244	918	0.589186012342051
GO:0006979	response to oxidative stress	10	0.645956324458325	1	2	8	247	946	0.966265060240964
GO:0006997	nucleus organization	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0007005	mitochondrion organization	 5	1	1	0	5	249	949	0
GO:0007010	cytoskeleton organization	15	0.181454851310688	1	5	10	244	944	1.61044176706827
GO:0007015	actin filament organization	12	0.22346925747474	1	4	8	245	946	1.61044176706827
GO:0007018	microtubule-based movement	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0007029	endoplasmic reticulum organization	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0007030	Golgi organization	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0007049	cell cycle	55	0.472103872094813	1	12	43	237	911	1.05410733844469
GO:0007050	cell cycle arrest	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0007059	chromosome segregation	 6	0.107130337092445	1	3	3	246	951	2.41566265060241
GO:0007080	mitotic metaphase plate congression	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0007093	mitotic cell cycle checkpoint	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0007094	mitotic spindle assembly checkpoint	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0007155	cell adhesion	25	0.00671466498335082	0.948110695649135	11	14	238	940	2.12578313253012
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0007162	negative regulation of cell adhesion	 7	0.0370538669739214	1	4	3	245	951	2.76075731497418
GO:0007165	signal transduction	68	0.437510209286773	1	15	53	234	901	1.06573352232459
GO:0007166	cell surface receptor signaling pathway	11	0.176035306935277	1	4	7	245	947	1.75684556407448
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0007179	transforming growth factor beta receptor signaling pathway	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0007186	G protein-coupled receptor signaling pathway	31	0.80219640129442	1	5	26	244	928	0.779246016323358
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0007204	positive regulation of cytosolic calcium ion concentration	 7	1	1	0	7	249	947	0
GO:0007219	Notch signaling pathway	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0007224	smoothened signaling pathway	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0007264	small GTPase mediated signal transduction	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0007266	Rho protein signal transduction	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0007268	chemical synaptic transmission	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0007275	multicellular organism development	77	0.756736630527018	1	14	63	235	891	0.87842278203724
GO:0007283	spermatogenesis	22	1	1	0	22	249	932	0
GO:0007346	regulation of mitotic cell cycle	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0007368	determination of left/right symmetry	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0007399	nervous system development	36	0.959533080488053	1	4	32	245	922	0.536813922356091
GO:0007409	axonogenesis	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0007411	axon guidance	17	0.264909728104877	1	5	12	244	942	1.42097802976612
GO:0007417	central nervous system development	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0007420	brain development	25	0.12503443098284	1	8	17	241	937	1.54602409638554
GO:0007507	heart development	20	0.62011875351667	1	4	16	245	938	0.966265060240964
GO:0007517	muscle organ development	 8	0.0622778806746106	1	4	4	245	950	2.41566265060241
GO:0007568	aging	12	1	1	0	12	249	942	0
GO:0007584	response to nutrient	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0007596	blood coagulation	 5	1	1	0	5	249	949	0
GO:0007605	sensory perception of sound	11	1	1	0	11	249	943	0
GO:0007611	learning or memory	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0007612	learning	 7	1	1	0	7	249	947	0
GO:0007613	memory	12	1	1	0	12	249	942	0
GO:0007623	circadian rhythm	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0007626	locomotory behavior	 8	1	1	0	8	249	946	0
GO:0008013	beta-catenin binding	10	0.645956324458325	1	2	8	247	946	0.966265060240964
GO:0008017	microtubule binding	18	0.148982126702714	1	6	12	243	942	1.61044176706827
GO:0008021	synaptic vesicle	 7	1	1	0	7	249	947	0
GO:0008022	protein C-terminus binding	17	0.981169668345416	1	1	16	248	938	0.284195605953225
GO:0008081	phosphoric diester hydrolase activity	 5	1	1	0	5	249	949	0
GO:0008092	cytoskeletal protein binding	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0008104	protein localization	11	0.405877864020807	1	3	8	246	946	1.31763417305586
GO:0008134	transcription factor binding	39	0.975287738488313	1	4	35	245	919	0.495520543713315
GO:0008144	drug binding	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0008168	methyltransferase activity	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0008201	heparin binding	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0008202	steroid metabolic process	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0008233	peptidase activity	21	0.842862718476486	1	3	18	246	936	0.690189328743546
GO:0008234	cysteine-type peptidase activity	12	0.745832365559429	1	2	10	247	944	0.805220883534137
GO:0008237	metallopeptidase activity	 6	1	1	0	6	249	948	0
GO:0008270	zinc ion binding	43	0.396397421719837	1	10	33	239	921	1.123564023536
GO:0008283	cell population proliferation	14	0.325564742871226	1	4	10	245	944	1.38037865748709
GO:0008284	positive regulation of cell population proliferation	33	0.934953117460866	1	4	29	245	925	0.585615188024827
GO:0008285	negative regulation of cell population proliferation	31	0.172905466472339	1	9	22	240	932	1.40264282938204
GO:0008286	insulin receptor signaling pathway	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0008289	lipid binding	20	0.217682642097387	1	6	14	243	940	1.44939759036145
GO:0008333	endosome to lysosome transport	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0008344	adult locomotory behavior	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0008360	regulation of cell shape	14	0.325564742871226	1	4	10	245	944	1.38037865748709
GO:0008380	RNA splicing	21	0.842862718476486	1	3	18	246	936	0.690189328743546
GO:0008484	sulfuric ester hydrolase activity	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0008542	visual learning	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0008543	fibroblast growth factor receptor signaling pathway	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0008544	epidermis development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0008584	male gonad development	 6	1	1	0	6	249	948	0
GO:0008654	phospholipid biosynthetic process	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0009267	cellular response to starvation	 5	1	1	0	5	249	949	0
GO:0009617	response to bacterium	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0009636	response to toxic substance	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0009749	response to glucose	 5	1	1	0	5	249	949	0
GO:0009791	post-embryonic development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0009887	animal organ morphogenesis	12	0.466680732869497	1	3	9	246	945	1.2078313253012
GO:0009888	tissue development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0009897	external side of plasma membrane	 5	1	1	0	5	249	949	0
GO:0009898	cytoplasmic side of plasma membrane	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0009925	basal plasma membrane	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0009952	anterior/posterior pattern specification	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0009968	negative regulation of signal transduction	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0009986	cell surface	26	0.458424924555455	1	6	20	243	934	1.11492122335496
GO:0010008	endosome membrane	14	0.820596629602827	1	2	12	247	942	0.690189328743546
GO:0010033	response to organic substance	 7	1	1	0	7	249	947	0
GO:0010466	negative regulation of peptidase activity	 5	1	1	0	5	249	949	0
GO:0010468	regulation of gene expression	27	0.686967422121437	1	5	22	244	932	0.894689870593485
GO:0010494	cytoplasmic stress granule	 5	1	1	0	5	249	949	0
