Gene ID	Gene Name	Design Element	g5_g7.p-value	g5_g7.t-statistic	g5_g7.log2foldchange	g6_g8.p-value	g6_g8.t-statistic	g6_g8.log2foldchange
ENSMUSG00000000861	Bcl11a	1457072_at	NA	0.0501258506559817	0	NA	-2.633023386913	-0.2
ENSMUSG00000000876	Pxmp4	1455438_at	NA	2.48683542657524	0.3	NA	1.71447297669497	0.1
ENSMUSG00000000916	Nsun5	1434289_at	NA	-0.846868875595085	-0.1	NA	-1.4091721172192	-0.1
ENSMUSG00000000958	Slc7a7	1447181_s_at	NA	-1.0084526541594	-0.1	NA	0.916658085076783	0.1
ENSMUSG00000000959	Oxa1l	1456845_at	NA	0.748878459954781	0.1	NA	0.845699439866403	0.1
ENSMUSG00000000976	Heatr6	1439601_at	NA	0.704634168669798	0.1	NA	0.272951741299768	0
ENSMUSG00000001018	Snapin	1415756_a_at	NA	-0.986467778326131	-0.1	0.00137930144198861	6.40932369415546	0.9
ENSMUSG00000001036	Epn2	1433915_s_at	0.283961318534098	1.5967018437305	0.4	NA	-1.10401264443357	-0.1
ENSMUSG00000001065	Zfp276	1444934_at	NA	-0.230521203137689	0	NA	-1.8350906898137	-0.1
ENSMUSG00000001103	Sebox	1457946_at	NA	-0.264420268085808	0	NA	1.28125557395423	0.1
ENSMUSG00000001127	Araf	1435566_s_at	NA	-0.569470547705391	-0.1	0.768331457144244	0.399307334401227	0
ENSMUSG00000001143	Lman2l	1435475_at	0.0245191925946531	-4.18055263594726	-0.7	NA	0.0407221571653016	0
ENSMUSG00000001151	Pcnt	1454749_at	NA	-0.892581029115998	-0.1	NA	-1.38305802253877	-0.1
ENSMUSG00000001156	Mxd1	1434830_at	NA	0.155388025269234	0	NA	0.944128784067625	0.1
ENSMUSG00000001157	Gmcl1	1454292_at	NA	-0.684829388343033	-0.1	NA	-0.318056415298552	0
ENSMUSG00000001173	Ocrl	1438396_at	NA	1.42954780591196	0.2	NA	0.138320794687564	0
ENSMUSG00000001175	Calm1	1433592_at	NA	0.796654082387077	0.1	0.0321344050201182	3.24438621415212	0.3
ENSMUSG00000001211	Agpat3	1433817_at	NA	-0.234911786118556	0	NA	0.105172198685606	0
ENSMUSG00000001225	Slc26a3	1429467_s_at	NA	1.13465736246978	0.1	NA	0.205257493404559	0
ENSMUSG00000001228	Uhrf1	1439227_at	NA	0.739748011991544	0.1	NA	-0.565422441547184	0
ENSMUSG00000001229	Dpp9	1455884_at	0.0474331260503934	3.44805557143002	0.6	0.995961604361867	0.0063757387065306	0
ENSMUSG00000001280	Sp1	1454852_at	0.153685988304405	2.239149777642	0.4	NA	-0.113722030810022	0
ENSMUSG00000001285	Myg1	1430729_at	NA	-1.0729236839792	-0.1	NA	-0.954372889860087	-0.1
ENSMUSG00000001289	Pfdn5	1415736_at	NA	-0.0639435501607307	0	0.324278444270142	1.27900906989706	0.1
ENSMUSG00000001334	Fndc5	1453135_at	NA	-2.20464950183726	-0.3	NA	-1.33121615814559	-0.1
ENSMUSG00000001376	Vps50	1430035_at	NA	-0.127200957646786	0	NA	-1.26734842572997	-0.1
ENSMUSG00000001416	Cct3	1439679_at	NA	1.32205663937062	0.2	NA	0.269191784763516	0
ENSMUSG00000001419	Mef2d	1437300_at	NA	1.41624883218405	0.2	NA	0.137691617592819	0
ENSMUSG00000001441	Npepps	1445463_at	NA	1.06423035001628	0.2	NA	-0.232543722300453	0
ENSMUSG00000001497	Pax9	1442229_at	NA	0.174241926133649	0	NA	-0.896998813670987	-0.1
ENSMUSG00000001520	Nrip2	1433792_at	NA	-0.351241152455654	-0.1	NA	-0.431787447670909	0
ENSMUSG00000001521	Tulp3	1453082_at	NA	0.859644878905691	0.1	NA	-2.3959160305503	-0.2
ENSMUSG00000001542	Ell2	1458569_at	NA	1.06936700830214	0.2	0.0335829910647804	-3.2125328159397	-0.3
ENSMUSG00000001588	Acap1	1437117_at	NA	0.705237189911679	0.1	NA	-0.000803439232722322	0
ENSMUSG00000001630	Stk38l	1435878_at	NA	1.36223240462594	0.2	NA	0.77608216563703	0.1
ENSMUSG00000001672	Marveld3	1453264_at	NA	-0.504470433666168	-0.1	NA	-0.0984443897071053	0
ENSMUSG00000001707	Eef1e1	1444757_at	NA	0.192576883488242	0	0.725453120650701	-0.475394938922215	-0.1
ENSMUSG00000001729	Akt1	1440950_at	NA	0.622355594972498	0.1	NA	-0.15576267012023	0
ENSMUSG00000001741	Il16	1443796_at	NA	-1.53822709160415	-0.2	NA	-0.362181856448899	0
ENSMUSG00000001755	Coasy	1443829_x_at	NA	0.156363244614317	0	0.156093544535734	-1.91857417253561	-0.2
ENSMUSG00000001761	Smo	1442215_at	NA	-0.468223915702199	-0.1	NA	-0.203606323375725	0
ENSMUSG00000001774	Chordc1	1435574_at	NA	-1.43332992400085	-0.2	NA	-0.328351941555755	0
ENSMUSG00000001783	Rtcb	1439097_at	NA	1.10789645598067	0.1	NA	1.09718877524414	0.1
ENSMUSG00000001786	Fbxo7	1452739_at	NA	1.40706767468764	0.2	NA	0.622032300844159	0
ENSMUSG00000001802	Lrp3	1436083_at	0.371231818676434	-1.27167762541213	-0.4	NA	0.311396791361084	0
ENSMUSG00000001819	Hoxd13	1440626_at	NA	-2.0562876121287	-0.4	NA	0.547491870124805	0
ENSMUSG00000001833	Sept7	1438911_at	NA	1.39176467167553	0.2	NA	-1.28336527382405	-0.1
ENSMUSG00000001855	Nup214	1434351_at	NA	1.65461441597953	0.2	NA	-1.52764108917081	-0.1
ENSMUSG00000001870	Ltbp1	1446232_at	NA	-0.721603686898103	-0.1	NA	-1.08497225624343	-0.1
ENSMUSG00000001924	Uba1	1442767_s_at	NA	-0.298879275039293	0	0.0488914471324831	-2.88870195016807	-0.3
ENSMUSG00000001985	Grik3	1440177_at	NA	-0.158454909731336	0	NA	-0.134221311023946	0
ENSMUSG00000001986	Gria3	1434728_at	NA	-0.14807296302885	0	NA	0.386323597200297	0
ENSMUSG00000001998	Ap4e1	1440261_at	NA	1.93411666884353	0.3	NA	-0.377659638065952	0
ENSMUSG00000002006	Pdzd4	1435457_at	NA	1.29013052873813	0.2	0.362612868192005	1.18052677888497	0.1
ENSMUSG00000002007	Srpk3	1447806_s_at	0.0496078190107701	-3.39099011642806	-0.5	0.608923668080934	-0.682343914792451	-0.1
ENSMUSG00000002032	Tmem25	1452962_at	NA	-0.248670411454655	0	NA	-0.0637552209691656	0
ENSMUSG00000002043	Trappc6a	1460054_at	NA	0.124577885276029	0	NA	-1.56223364487914	-0.1
ENSMUSG00000002057	Foxn1	1456815_at	NA	0.156093387966029	0	NA	0.203063115342103	0
ENSMUSG00000002068	Ccne1	1441910_x_at	NA	0.846336249201081	0.1	NA	-2.04842356531369	-0.2
ENSMUSG00000002076	Hsf2bp	1428641_at	NA	0.0608919088602934	0	NA	-1.43023662624617	-0.1
ENSMUSG00000002107	Celf2	1444152_at	NA	-0.161676121998537	0	NA	-1.26730610849413	-0.1
ENSMUSG00000002190	Clgn	1457829_at	NA	-0.0588941781266011	0	NA	-0.175193043124523	0
ENSMUSG00000002204	Napsa	1430744_at	NA	-1.39531940592942	-0.2	NA	-1.46120248973322	-0.1
ENSMUSG00000002210	Smg9	1460435_at	NA	1.34227846323786	0.2	NA	-0.0739017493095935	0
ENSMUSG00000002222	Rmnd5a	1431068_at	NA	1.1331507834991	0.2	NA	-0.740175197437725	-0.1
ENSMUSG00000002227	Mov10	1447376_at	NA	-0.488378681722084	-0.1	NA	0.0552157852166588	0
ENSMUSG00000002228	Ppm1j	1453127_at	NA	-0.315226574185384	0	NA	-1.4571985295369	-0.1
ENSMUSG00000002240	Prr27	1431447_at	NA	-1.12155789620523	-0.1	NA	-1.00671741317452	-0.1
ENSMUSG00000002250	Ppard	1439797_at	0.254361812544979	1.73118479973186	0.3	0.108146611767021	2.23997360019075	0.3
ENSMUSG00000002257	Def6	1452796_at	0.449249932172976	1.03701820155476	0.3	NA	0.830131434096355	0.1
ENSMUSG00000002266	Zim1	1460487_at	NA	1.15137473953616	0.2	NA	-0.831501512109012	-0.1
ENSMUSG00000002320	Tm9sf1	1442908_at	NA	0.711522302344338	0.1	NA	1.91030565014718	0.1
ENSMUSG00000002326	Gmpr2	1429180_at	NA	0.780066914746662	0.1	NA	-2.33401102825972	-0.2
ENSMUSG00000002332	Dhrs1	1415677_at	NA	0.92704993349733	0.1	0.0259313789521936	3.44677736114094	0.3
ENSMUSG00000002342	Tmem161a	1455705_at	NA	-0.858838169106519	-0.1	NA	-1.01036387426328	-0.1
ENSMUSG00000002345	Borcs8	1429079_a_at	NA	0.889586369629325	0.1	0.00686749249571742	4.66150419562916	0.4
ENSMUSG00000002346	Slc25a42	1443637_at	NA	0.282501046183104	0	NA	-1.28474846372958	-0.1
ENSMUSG00000002372	Ranbp3	1457711_at	NA	1.0292741122937	0.1	NA	0.630393061476381	0
ENSMUSG00000002384	Bmp8b	1440706_at	NA	1.10069150938261	0.1	NA	-0.659418582344907	0
ENSMUSG00000002395	Use1	1453430_at	NA	1.71312009045846	0.2	NA	0.602731447660913	0
ENSMUSG00000002413	Braf	1435434_at	NA	1.85149297185343	0.2	NA	0.066091936568236	0
ENSMUSG00000002416	Ndufb2	1442658_at	NA	-0.950066477502386	-0.1	NA	-0.274359904426931	0
ENSMUSG00000002459	Rgs20	1446199_at	NA	0.665241612226913	0.1	0.139862190800776	-2.0095114078511	-0.2
ENSMUSG00000002486	Tchp	1438293_at	NA	-0.157394326252748	0	NA	0.111234582125039	0
ENSMUSG00000002489	Tiam1	1444373_at	NA	-1.02485960004742	-0.1	NA	-1.55728973870702	-0.1
ENSMUSG00000002524	Puf60	1430705_at	NA	1.48373134678842	0.1	NA	-0.300990973576216	0
ENSMUSG00000002578	Ikzf4	1457342_at	NA	0.6678784657711	0.1	NA	-0.746408870489513	-0.1
ENSMUSG00000002603	Tgfb1	1445360_at	NA	1.63630326795103	0.3	NA	0.36025376148156	0
ENSMUSG00000002633	Shh	1436869_at	0.857966435108942	-0.239364078542716	-0.1	NA	-1.78525867924041	-0.1
ENSMUSG00000002661	Alkbh7	1428516_a_at	NA	-2.64079774661953	-0.4	NA	-0.143712710022604	0
ENSMUSG00000002668	Dennd1c	1437121_at	NA	-0.752819003365649	-0.1	NA	-1.14266882726978	-0.1
ENSMUSG00000002688	Prkd1	1447623_s_at	0.366816299241462	-1.2885391511187	-0.3	0.767329556238626	0.401130409179956	0
ENSMUSG00000002771	Grin2d	1442328_at	NA	0.439204438415353	0.1	NA	0.114498962267234	0
ENSMUSG00000002781	Tmem143	1453973_s_at	NA	-2.36981731127423	-0.3	NA	-0.0203136012064647	0
ENSMUSG00000002797	Ggct	1445855_at	NA	-0.354253345539323	0	NA	-1.52690107375924	-0.1
ENSMUSG00000002803	Btbd6	1435153_at	0.0255165523202536	4.13875984685177	0.7	NA	-0.0347666921586991	0
ENSMUSG00000002820	Atg4d	1439130_at	NA	-1.51369751246267	-0.2	NA	-2.02483746793363	-0.2
ENSMUSG00000002845	Tmem39a	1441490_at	NA	1.11437555391791	0.2	NA	-1.5001050446907	-0.1
ENSMUSG00000002900	Lamb1	1446180_at	NA	-0.136112422321476	0	NA	-0.45807508210929	0
ENSMUSG00000002910	Arrdc2	1428352_at	NA	0.450730953988657	0.1	0.0228396042015039	3.57645478072599	0.4
ENSMUSG00000002968	Med25	1453197_at	NA	1.82489071550173	0.2	NA	1.11829902578957	0.1
ENSMUSG00000002981	Clptm1	1441083_at	NA	1.45851958610405	0.1	NA	0.03472229921481	0
ENSMUSG00000002996	Hbp1	1446269_at	NA	0.678168819164565	0.1	NA	0.293867440650867	0
ENSMUSG00000002997	Prkar2b	1456475_s_at	0.0938748820399458	2.72853842280981	0.6	NA	-0.936665030428895	-0.1
ENSMUSG00000003033	Ap1m1	1459832_s_at	NA	1.85461625863401	0.2	0.0588040974817464	-2.74136360353123	-0.2
ENSMUSG00000003037	Rab8a	1440620_at	NA	-0.141194270128222	0	NA	-0.455267176280408	0
ENSMUSG00000003070	Efna2	1444606_at	NA	1.00650389513327	0.1	0.302631306960969	1.34156285109522	0.1
ENSMUSG00000003119	Cdk12	1440858_at	NA	1.79384415344898	0.2	NA	0.321165133010282	0
ENSMUSG00000003123	Lipe	1432180_at	NA	0.177707783292095	0	NA	-0.241681116964623	0
ENSMUSG00000003131	Pafah1b2	1439868_at	NA	0.508500887275835	0.1	0.134442825195836	-2.04787541526233	-0.2
ENSMUSG00000003135	Cnot11	1428533_at	NA	0.748754525060069	0.1	0.720902443931171	0.483280327067989	0.1
ENSMUSG00000003161	Sri	1453457_at	NA	1.08378922247308	0.1	NA	-0.868060135424907	-0.1
ENSMUSG00000003190	Bcl2l12	1428865_at	NA	3.51579862362834	0.4	NA	0.182239347479032	0
ENSMUSG00000003208	Yju2	1429733_at	NA	2.18721475599165	0.3	NA	0.386339864889857	0
ENSMUSG00000003226	Ranbp2	1445883_at	NA	0.376528045584857	0	NA	0.545777188557571	0
ENSMUSG00000003228	Grk5	1436672_at	NA	0.822559767329645	0.1	NA	-1.36533707155486	-0.1
ENSMUSG00000003279	Dlgap1	1440639_at	NA	-0.870363566012819	-0.1	NA	-0.911830596826383	-0.1
ENSMUSG00000003282	Plag1	1443943_at	NA	-0.85625100985419	-0.1	NA	-1.42265348513338	-0.1
ENSMUSG00000003341	Atp8b3	1438604_at	NA	0.952281627968866	0.1	NA	-0.290949566378734	0
ENSMUSG00000003346	Abhd17a	1415753_at	NA	3.14613573390982	0.4	0.649836363539029	0.608311280365235	0.1
ENSMUSG00000003348	Mob3a	1434388_at	NA	1.83048474530456	0.2	NA	-0.505542996888312	0
ENSMUSG00000003360	Ddx23	1439952_at	NA	1.68269270570179	0.2	NA	0.0712351641269765	0
ENSMUSG00000003382	Etv3	1456358_at	NA	0.987224989749361	0.1	NA	-1.01363066850624	-0.1
ENSMUSG00000003418	St8sia6	1456147_at	NA	0.786397475312704	0.1	0.252543067039578	-1.50812007952729	-0.2
ENSMUSG00000003452	Bicd1	1438701_at	NA	1.16842111529381	0.1	NA	0.779373745960385	0.1
ENSMUSG00000003464	Pex19	1455208_at	NA	-1.35451573896046	-0.1	NA	2.53058864541874	0.2
ENSMUSG00000003469	Phyhip	1455463_at	NA	0.801005967630825	0.1	NA	-0.551989158410224	0
ENSMUSG00000003484	Cyp4f18	1433389_at	NA	-0.779779975313684	-0.1	0.00510324003289512	-4.97355453028021	-0.4
ENSMUSG00000003518	Dusp3	1456769_at	NA	-1.84984481618748	-0.2	0.00206927347400291	-5.98584991627284	-0.4
ENSMUSG00000003528	Slc25a1	1428190_at	0.0080212453914409	5.75005445458304	1	0.0488170433151479	2.89130269336347	0.3
ENSMUSG00000003549	Ercc1	1437447_s_at	NA	-1.68441271465385	-0.2	0.00389038663583148	-5.19217512633497	-0.4
ENSMUSG00000003575	Crtc1	1434476_at	NA	2.2388002876625	0.3	NA	1.38515434582584	0.1
ENSMUSG00000003581	Rnf215	1452756_at	NA	-0.201857227401498	0	NA	1.7551151234866	0.1
ENSMUSG00000003604	Aven	1452996_a_at	NA	2.2072832244945	0.3	0.0495372615407539	-2.87444050717669	-0.3
ENSMUSG00000003617	Cp	1441326_at	NA	1.16170325897679	0.2	NA	-0.686678115154879	-0.1
ENSMUSG00000003660	Snrnp200	1460552_at	0.14689023992981	2.28929089704744	0.4	NA	-1.01956798168525	-0.1
ENSMUSG00000003752	Itpkc	1454755_at	NA	-1.04090023707211	-0.1	NA	-0.582716689756822	-0.1
ENSMUSG00000003778	Brd8	1429526_at	NA	0.288362133983205	0	0.0193351568641133	3.71888191163768	0.3
ENSMUSG00000003808	Farsa	1445003_at	NA	0.45312084192858	0	NA	-1.06629115564261	-0.1
ENSMUSG00000003812	Dnase2a	1430135_at	NA	-0.119853081638157	0	NA	-0.677997981738225	-0.1
ENSMUSG00000003813	Rad23a	1455391_at	0.024051333842082	-4.21215554127666	-0.5	NA	1.12749500874816	0.1
ENSMUSG00000003847	Nfat5	1439805_at	NA	1.27945328286356	0.1	NA	0.462548005771595	0
ENSMUSG00000003848	Nob1	1454957_at	NA	-1.10187481228518	-0.2	NA	-1.63320364993303	-0.1
ENSMUSG00000003863	Ppfia3	1431046_at	NA	1.32413410003693	0.2	NA	-1.89989745978951	-0.2
ENSMUSG00000003923	Tfam	1456215_at	NA	-1.77915824482746	-0.2	NA	-1.17219810010334	-0.1
ENSMUSG00000003929	Zfp81	1444076_at	0.83504634123281	-0.277749230959838	-0.1	NA	1.36244085664817	0.1
ENSMUSG00000003974	Grm3	1430136_at	NA	-0.153738865792955	0	0.854719087832108	0.257446961071716	0
ENSMUSG00000003992	Ssbp2	1429951_at	NA	0.541076674122732	0.1	0.773569958590959	-0.391661897905642	-0.1
ENSMUSG00000004018	Fancl	1432337_at	NA	-1.3402315937759	-0.2	NA	2.0409793277826	0.2
ENSMUSG00000004031	Brinp2	1438706_at	NA	-0.789792254301726	-0.1	NA	0.0348141936703418	0
ENSMUSG00000004056	Akt2	1455703_at	NA	1.73445915763402	0.3	NA	-2.69401362628713	-0.2
ENSMUSG00000004071	Cdip1	1447951_at	NA	1.54716977486253	0.2	NA	3.32696730389939	0.2
ENSMUSG00000004085	Map3k20	1435029_at	0.388862711848465	1.21093233789562	0.3	0.684390541743804	0.546774840817719	0.1
ENSMUSG00000004105	Angptl2	1446534_at	NA	0.0316172976283581	0	0.223134246996621	-1.6167895871006	-0.2
ENSMUSG00000004110	Cacna1e	1436260_at	NA	-2.38616720276722	-0.3	NA	-0.107253888051518	0
ENSMUSG00000004113	Cacna1b	1439612_at	NA	0.0564172869067652	0	NA	-0.234349165236303	0
ENSMUSG00000004127	Trmt10a	1447781_s_at	0.552394714910163	0.776909971584913	0.2	NA	-2.29686289397789	-0.2
ENSMUSG00000004151	Etv1	1445314_at	NA	-0.730053290906781	-0.1	NA	0.481896045429369	0
ENSMUSG00000004207	Psap	1415687_a_at	NA	2.08140538065865	0.3	0.0139123391472066	4.04879175431567	0.4
ENSMUSG00000004221	Ikbkg	1435647_at	NA	-0.53374172133592	-0.1	0.0196548747458251	3.70640741833249	0.3
ENSMUSG00000004233	Wars2	1435273_at	NA	0.177600886047817	0	NA	1.69559105491289	0.1
ENSMUSG00000004264	Phb2	1460035_at	NA	0.816294762294732	0.1	NA	0.614215210111244	0
ENSMUSG00000004319	Clcn3	1441248_at	NA	-0.331651441262325	0	NA	-0.558227411113472	0
ENSMUSG00000004328	Hif3a	1459052_at	0.213293052757529	1.918078159683	0.4	NA	-1.47546633583178	-0.1
ENSMUSG00000004347	Pde1c	1444067_at	NA	1.28734695151326	0.2	NA	-0.493134960150358	0
ENSMUSG00000004360	9330159F19Rik	1438720_at	NA	-0.47199361698973	-0.1	NA	1.23695070439418	0.1
ENSMUSG00000004364	Cul3	1434718_at	NA	1.02335437808497	0.2	NA	0.0230924885172826	0
ENSMUSG00000004415	Col26a1	1458189_at	NA	-0.30303198041115	0	NA	-0.730912351567504	-0.1
ENSMUSG00000004462	Tbccd1	1436752_at	NA	0.949264183090523	0.2	0.0393400297800359	3.07273691283951	0.3
ENSMUSG00000004500	Zfp324	1437959_at	NA	2.45381807262851	0.3	0.123644271966696	2.12036971199676	0.2
ENSMUSG00000004508	Gab2	1419829_a_at	0.509657824792446	-0.875666324258096	-0.2	NA	2.03834687507561	0.1
ENSMUSG00000004535	Tax1bp1	1442901_at	NA	0.151244379157639	0	NA	2.48474774063941	0.2
ENSMUSG00000004561	Mettl17	1456157_at	NA	-0.818007720613959	-0.1	NA	-0.356397425001447	0
ENSMUSG00000004567	Mcoln1	1431305_at	NA	0.597475964928544	0.1	NA	-1.18855671172427	-0.1
ENSMUSG00000004568	Arhgef18	1440700_a_at	NA	-0.866669402701403	-0.1	NA	0.100795808312508	0
ENSMUSG00000004591	Pkn2	1437295_at	0.297180479858321	1.53660855527665	0.4	0.381383199421682	1.13748659024745	0.1
ENSMUSG00000004609	Cd33	1456893_at	NA	0.863143664862622	0.1	NA	0.126154095428871	0
ENSMUSG00000004637	Wwox	1438517_at	NA	0.881853537001645	0.1	NA	0.974744883848501	0.1
ENSMUSG00000004642	Slbp	1430058_at	NA	0.829415988432949	0.1	0.548323161631131	0.79273955821253	0.1
ENSMUSG00000004668	Abca13	1440370_at	NA	0.0946726275765439	0	NA	-0.0702448473708096	0
ENSMUSG00000004698	Hdac9	1434572_at	NA	2.12191689072392	0.3	NA	-1.10264159128068	-0.1
ENSMUSG00000004768	Rab23	1454876_at	0.200629173655331	1.9748972357458	0.5	0.0138543248402275	4.05325969509593	0.4
ENSMUSG00000004789	Dlst	1437775_at	0.299828905176153	1.52457464298679	0.3	0.972704573361692	0.0537557854832539	0
ENSMUSG00000004837	Grap	1429387_at	NA	-1.91121852984316	-0.2	NA	0.344368042214797	0
ENSMUSG00000004843	Chmp2b	1428253_at	0.949479746735171	0.0844474001845368	0	0.0301995492376051	3.30084196916654	0.4
ENSMUSG00000004865	Srpk1	1455107_at	NA	1.12243063672828	0.2	NA	-0.879656339660783	-0.1
ENSMUSG00000004872	Pax3	1441743_at	NA	-1.65493047524431	-0.2	NA	-0.847494685710008	-0.1
ENSMUSG00000004894	Hapln2	1435629_at	NA	2.04158230934602	0.2	NA	-1.86453562555159	-0.2
ENSMUSG00000004902	Slc25a18	1428964_at	NA	0.15563547118798	0	NA	-1.19631442213615	-0.1
ENSMUSG00000004934	Pias4	1455394_at	NA	2.98998440449904	0.4	0.285140664110633	1.40153333407883	0.2
ENSMUSG00000004939	Nmrk2	1453898_at	0.0153903906637753	4.80341587541003	0.6	NA	-0.415498463823636	0
ENSMUSG00000004945	Tmem242	1430282_at	0.353119684394257	-1.34793805518163	-0.3	NA	-0.673022667229656	0
ENSMUSG00000004952	Rasa4	1441458_at	NA	1.0481726388616	0.1	NA	-1.32939330615315	-0.1
ENSMUSG00000005034	Prkacb	1457197_at	NA	0.946292590338856	0.1	0.484176476241687	0.915028118285274	0.1
ENSMUSG00000005045	Chd5	1436095_at	NA	0.568396813170644	0.1	NA	-0.791523621085171	-0.1
ENSMUSG00000005078	Jkamp	1441959_s_at	NA	-0.763062056000452	-0.1	0.0606998784397033	2.71805373259571	0.3
ENSMUSG00000005087	Cd44	1434376_at	0.0563766022364288	3.2489361068909	0.5	NA	-1.03663591758843	-0.1
ENSMUSG00000005089	Slc1a2	1438194_at	NA	-0.483674605282297	-0.1	NA	0.382361256508779	0
ENSMUSG00000005107	Slc2a9	1440873_at	NA	-0.126821671315385	0	NA	-2.25904756454582	-0.2
ENSMUSG00000005131	4930550C14Rik	1429824_at	NA	-0.103166290510867	0	NA	-1.05632039669672	-0.1
ENSMUSG00000005225	Plekha8	1454819_at	0.232248247578327	1.83261058116787	0.4	NA	1.82266998134236	0.2
ENSMUSG00000005237	Dnah2	1438763_at	0.121641856666698	-2.46032688263037	-0.6	NA	-0.955834174666674	-0.1
ENSMUSG00000005267	Zfp287	1436220_at	NA	1.48533919209462	0.2	NA	3.17108487449978	0.2
ENSMUSG00000005268	Prlr	1437397_at	NA	-0.547746737210286	-0.1	NA	0.999584020494282	0.1
ENSMUSG00000005360	Slc1a3	1439072_at	NA	-0.508383285094554	-0.1	NA	2.95894779093946	0.2
ENSMUSG00000005374	Tbl2	1436603_at	NA	1.85628966959786	0.2	NA	2.31162034842395	0.2
ENSMUSG00000005397	Nid1	1441519_at	NA	0.228127696903897	0	NA	1.09375153109192	0.1
ENSMUSG00000005410	Mcm5	1436808_x_at	0.00688808090689431	6.11133345516218	1.4	0.00029337736596003	-8.87156917136682	-0.7
ENSMUSG00000005417	Mprip	1456763_at	0.0474331260503934	3.44940681184453	0.5	0.00551410721121014	4.86887013056386	0.4
