Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
IPR000885	Fibrillar collagen, C-terminal	  6	0.0026243413373423	0.146744419779724	6	0	1613	2736	2.6899320568252
IPR000904	Sec7 domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR000953	Chromo/chromo shadow domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR000961	AGC-kinase, C-terminal	 18	0.52872438492951	1	7	11	1612	2725	1.04608468876536
IPR000980	SH2 domain	 23	0.909653644621387	1	6	17	1613	2719	0.701721406128313
IPR001005	SANT/Myb domain	 10	0.783119482583712	1	3	7	1616	2729	0.80697961704756
IPR001007	VWFC domain	 10	0.0364138782927989	0.398149371965713	7	3	1612	2733	1.88295243977764
IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR001060	FCH domain	  5	0.00707303892034634	0.17550213414746	5	0	1614	2736	2.6899320568252
IPR001064	Beta/gamma crystallin	  6	0.938640546535662	1	1	5	1618	2731	0.448322009470867
IPR001073	C1q domain	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR001128	Cytochrome P450	 17	0.926554288623798	1	4	13	1615	2723	0.632925189841224
IPR001134	Netrin domain	 11	0.389647778251969	1	5	6	1614	2730	1.222696389466
IPR001148	Alpha carbonic anhydrase domain	  7	0.237047756572008	0.911303013323014	4	3	1615	2733	1.53710403247154
IPR001163	LSM domain, eukaryotic/archaea-type	  6	0.938640546535662	1	1	5	1618	2731	0.448322009470867
IPR001173	Glycosyltransferase 2-like	  6	0.142324463889695	0.740307870309966	4	2	1615	2734	1.79328803788347
IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	  6	0.142324463889695	0.740307870309966	4	2	1615	2734	1.79328803788347
IPR001180	Citron homology (CNH) domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR001190	SRCR domain	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR001199	Cytochrome b5-like heme/steroid binding domain	  8	0.0343392566672815	0.398149371965713	6	2	1613	2734	2.0174490426189
IPR001202	WW domain	 14	0.938898664512328	1	3	11	1616	2725	0.576414012176829
IPR001208	MCM domain	  5	0.00707303892034634	0.17550213414746	5	0	1614	2736	2.6899320568252
IPR001214	SET domain	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	 32	0.950445284121765	1	8	24	1611	2712	0.6724830142063
IPR001254	Serine proteases, trypsin domain	 30	0.999855611291124	1	3	27	1616	2709	0.26899320568252
IPR001279	Metallo-beta-lactamase	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR001298	Filamin/ABP280 repeat	  5	0.0669858391868096	0.50347598134328	4	1	1615	2735	2.15194564546016
IPR001300	Peptidase C2, calpain, catalytic domain	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR001304	C-type lectin-like	 20	0.971322601646863	1	4	16	1615	2720	0.53798641136504
IPR001309	Peptidase C14,  p20 domain	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR001314	Peptidase S1A, chymotrypsin family	 28	0.999677343722043	1	3	25	1616	2711	0.288207006088414
IPR001315	CARD domain	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR001331	Guanine-nucleotide dissociation stimulator, CDC24, conserved site	  5	0.00707303892034634	0.17550213414746	5	0	1614	2736	2.6899320568252
IPR001356	Homeobox domain	 43	0.982972566156926	1	10	33	1609	2703	0.625565594610512
IPR001357	BRCT domain	 10	0.12267058573508	0.736731514331027	6	4	1613	2732	1.61395923409512
IPR001368	TNFR/NGFR cysteine-rich region	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR001373	Cullin, N-terminal	  7	0.961482798814062	1	1	6	1618	2730	0.384276008117886
IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	 16	0.993905180873828	1	2	14	1617	2722	0.33624150710315
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	  7	0.0712819943779606	0.50347598134328	5	2	1614	2734	1.92138004058943
IPR001452	SH3 domain	 54	0.339713869588481	1	22	32	1597	2704	1.09589824537323
IPR001464	Annexin	  6	0.0293165268353666	0.398149371965713	5	1	1614	2735	2.24161004735433
IPR001478	PDZ domain	 47	0.815784375467251	1	15	32	1604	2704	0.858488954305915
IPR001487	Bromodomain	  9	0.903794460190476	1	2	7	1617	2729	0.597762679294489
IPR001494	Importin-beta, N-terminal domain	 10	0.933963204592167	1	2	8	1617	2728	0.53798641136504
IPR001496	SOCS box domain	 15	0.990831605763679	1	2	13	1617	2723	0.358657607576693
IPR001565	Synaptotagmin	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR001589	Actinin-type actin-binding domain, conserved site	 12	0.112739892632358	0.734451145206916	7	5	1612	2731	1.56912703314803
IPR001590	Peptidase M12B, ADAM/reprolysin	  9	0.984828677229876	1	1	8	1618	2728	0.298881339647245
IPR001594	Palmitoyltransferase, DHHC domain	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR001606	ARID DNA-binding domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR001609	Myosin head, motor domain	  8	0.132853223895759	0.736731514331027	5	3	1614	2733	1.68120753551575
IPR001611	Leucine-rich repeat	 38	0.578124848648201	1	14	24	1605	2712	0.991027599882969
IPR001623	DnaJ domain	 19	0.989595777836702	1	3	16	1616	2720	0.424726114235558
IPR001628	Zinc finger, nuclear hormone receptor-type	  9	0.984828677229876	1	1	8	1618	2728	0.298881339647245
IPR001650	Helicase, C-terminal	 27	0.969364380096915	1	6	21	1613	2715	0.597762679294489
IPR001660	Sterile alpha motif domain	 18	0.858852256092394	1	5	13	1614	2723	0.747203349118111
IPR001675	Glycosyl transferase family 29	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR001680	WD40 repeat	 58	0.0536953331265332	0.50347598134328	28	30	1591	2706	1.29858788950182
IPR001683	Phox homologous domain	 10	0.933963204592167	1	2	8	1617	2728	0.53798641136504
IPR001715	Calponin homology domain	 33	0.00176248521880089	0.11826275818154	21	12	1598	2724	1.7117749452524
IPR001723	Nuclear hormone receptor	 10	0.990480396411843	1	1	9	1618	2727	0.26899320568252
IPR001751	S100/Calbindin-D9k, conserved site	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR001752	Kinesin motor domain	 13	0.34360057895691	1	6	7	1613	2729	1.24150710315009
IPR001757	P-type ATPase	 13	0.774123856563689	1	4	9	1615	2727	0.827671402100062
IPR001762	Disintegrin domain	  6	1	1	0	6	1619	2730	0
IPR001763	Rhodanese-like domain	 10	0.0364138782927989	0.398149371965713	7	3	1612	2733	1.88295243977764
IPR001766	Fork head domain	 12	0.969542260657438	1	2	10	1617	2726	0.448322009470867
IPR001781	Zinc finger, LIM-type	 30	0.300948403500765	0.999685043311947	13	17	1606	2719	1.16563722462425
IPR001791	Laminin G domain	 11	0.0684350679600946	0.50347598134328	7	4	1612	2732	1.7117749452524
IPR001806	Small GTPase	 44	0.814048552213268	1	14	30	1605	2706	0.8558874726262
IPR001810	F-box domain	 13	0.774123856563689	1	4	9	1615	2727	0.827671402100062
IPR001828	Receptor, ligand binding region	  5	1	1	0	5	1619	2731	0
IPR001839	Transforming growth factor-beta, C-terminal	  7	0.0712819943779606	0.50347598134328	5	2	1614	2734	1.92138004058943
IPR001841	Zinc finger, RING-type	 71	0.958377731371515	1	20	51	1599	2685	0.757727339950761
IPR001849	Pleckstrin homology domain	 61	0.310520399117774	1	25	36	1594	2700	1.10243117083
IPR001870	B30.2/SPRY domain	 19	0.597742416296469	1	7	12	1612	2724	0.991027599882969
IPR001876	Zinc finger, RanBP2-type	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR001878	Zinc finger, CCHC-type	 10	0.783119482583712	1	3	7	1616	2729	0.80697961704756
IPR001879	GPCR, family 2, extracellular hormone receptor domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR001881	EGF-like calcium-binding domain	 37	0.00016124379751871	0.0180324313558424	25	12	1594	2724	1.81752166001703
IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR001909	Krueppel-associated box	 22	0.999504632234208	1	2	20	1617	2716	0.2445392778932
IPR001936	Ras GTPase-activating domain	  8	0.341242289248259	1	4	4	1615	2732	1.3449660284126
IPR001965	Zinc finger, PHD-type	 16	0.901176446959437	1	4	12	1615	2724	0.6724830142063
IPR002017	Spectrin repeat	  9	0.210274052178318	0.911303013323014	5	4	1614	2732	1.49440669823622
IPR002035	von Willebrand factor, type A	 19	0.597742416296469	1	7	12	1612	2724	0.991027599882969
IPR002048	EF-hand domain	 70	0.0184241531081497	0.343405742654679	35	35	1584	2701	1.3449660284126
IPR002049	Laminin EGF domain	  9	0.210274052178318	0.911303013323014	5	4	1614	2732	1.49440669823622
IPR002077	Voltage-dependent calcium channel, alpha-1 subunit	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002108	Actin-depolymerising factor homology domain	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR002110	Ankyrin repeat	 51	0.660820637674886	1	18	33	1601	2703	0.949387784761836
IPR002119	Histone H2A	  6	0.142324463889695	0.740307870309966	4	2	1615	2734	1.79328803788347
IPR002123	Phospholipid/glycerol acyltransferase	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR002126	Cadherin-like	 11	0.839256260141289	1	3	8	1616	2728	0.7336178336796
IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002138	Peptidase C14, caspase non-catalytic subunit p10	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	 11	0.633421409096842	1	4	7	1615	2729	0.9781571115728
IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	  7	0.517392947213305	1	3	4	1616	2732	1.15282802435366
IPR002209	Fibroblast growth factor family	  8	0.861088263156235	1	2	6	1617	2730	0.6724830142063
IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	 12	0.709993489964205	1	4	8	1615	2728	0.896644018941734
IPR002293	Amino acid/polyamine transporter I	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	  6	0.0293165268353666	0.398149371965713	5	1	1614	2735	2.24161004735433
IPR002347	Short-chain dehydrogenase/reductase SDR	 12	0.112739892632358	0.734451145206916	7	5	1612	2731	1.56912703314803
IPR002350	Kazal domain	 12	0.000145452914180377	0.0180324313558424	11	1	1608	2735	2.46577105208977
IPR002369	Integrin beta subunit, VWA domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002394	Nicotinic acetylcholine receptor	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR002398	Peptidase C14 family	  7	0.517392947213305	1	3	4	1616	2732	1.15282802435366
IPR002401	Cytochrome P450, E-class, group I	 13	0.979493608360371	1	2	11	1617	2725	0.413835701050031
IPR002464	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site	  5	1	1	0	5	1619	2731	0
IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002659	Glycosyl transferase, family 31	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR002867	IBR domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002870	Peptidase M12B, propeptide	  9	0.984828677229876	1	1	8	1618	2728	0.298881339647245
IPR002909	IPT domain	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR002928	Myosin tail	  9	0.0709165612697113	0.50347598134328	6	3	1613	2733	1.79328803788347
IPR002939	Chaperone DnaJ, C-terminal	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR002957	Keratin, type I	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR002999	Tudor domain	 10	0.990480396411843	1	1	9	1618	2727	0.26899320568252
IPR003006	Immunoglobulin/major histocompatibility complex, conserved site	  9	0.210274052178318	0.911303013323014	5	4	1614	2732	1.49440669823622
IPR003034	SAP domain	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR003054	Keratin, type II	  6	0.938640546535662	1	1	5	1618	2731	0.448322009470867
IPR003096	Smooth muscle protein/calponin	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR003124	WH2 domain	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR003126	Zinc finger, UBR-type	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR003131	Potassium channel tetramerisation-type BTB domain	  7	0.0712819943779606	0.50347598134328	5	2	1614	2734	1.92138004058943
IPR003137	PA domain	  7	0.961482798814062	1	1	6	1618	2730	0.384276008117886
IPR003280	Two pore domain potassium channel	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR003309	SCAN domain	  5	1	1	0	5	1619	2731	0
IPR003323	OTU domain	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR003347	JmjC domain	  7	0.801587032865259	1	2	5	1617	2731	0.768552016235772
IPR003439	ABC transporter-like	 13	0.914809848291306	1	3	10	1616	2726	0.620753551575046
IPR003527	Mitogen-activated protein (MAP) kinase, conserved site	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR003578	Small GTPase Rho	 10	0.783119482583712	1	3	7	1616	2729	0.80697961704756
IPR003585	Neurexin/syndecan/glycophorin C	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR003591	Leucine-rich repeat, typical subtype	 32	0.406718463424531	1	13	19	1606	2717	1.09278489808524
IPR003593	AAA+ ATPase domain	 40	0.542869648022551	1	15	25	1604	2711	1.00872452130945
IPR003594	Histidine kinase/HSP90-like ATPase	  7	0.0712819943779606	0.50347598134328	5	2	1614	2734	1.92138004058943
IPR003595	Protein-tyrosine phosphatase, catalytic	 17	0.455493509813057	1	7	10	1612	2726	1.10761908222214
IPR003597	Immunoglobulin C1-set	  7	0.237047756572008	0.911303013323014	4	3	1615	2733	1.53710403247154
IPR003598	Immunoglobulin subtype 2	 50	0.0223449848686085	0.384448329406059	26	24	1593	2712	1.3987646695491
IPR003599	Immunoglobulin subtype	 72	0.332058122894943	1	29	43	1590	2693	1.08344485622126
IPR003604	Matrin/U1-C-like, C2H2-type zinc finger	 12	0.112739892632358	0.734451145206916	7	5	1612	2731	1.56912703314803
IPR003607	HD/PDEase domain	  5	1	1	0	5	1619	2731	0
IPR003619	MAD homology 1, Dwarfin-type	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR003645	Follistatin-like, N-terminal	  5	0.00707303892034634	0.17550213414746	5	0	1614	2736	2.6899320568252
IPR003650	Orange domain	  6	0.0293165268353666	0.398149371965713	5	1	1614	2735	2.24161004735433
IPR003654	OAR domain	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR003877	SPRY domain	 18	0.52872438492951	1	7	11	1612	2725	1.04608468876536
IPR003879	Butyrophylin-like, SPRY domain	  7	0.517392947213305	1	3	4	1616	2732	1.15282802435366
IPR003903	Ubiquitin interacting motif	  6	1	1	0	6	1619	2730	0
IPR003954	RNA recognition motif domain, eukaryote	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR003959	ATPase, AAA-type, core	 18	0.52872438492951	1	7	11	1612	2725	1.04608468876536
IPR003960	ATPase, AAA-type, conserved site	 10	0.544776452425979	1	4	6	1615	2730	1.07597282273008
IPR003961	Fibronectin type III	 43	0.312111010454789	1	18	25	1601	2711	1.12601807029892
IPR004000	Actin family	  8	0.861088263156235	1	2	6	1617	2730	0.6724830142063
IPR004001	Actin, conserved site	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR004009	Myosin, N-terminal, SH3-like	  8	0.132853223895759	0.736731514331027	5	3	1614	2733	1.68120753551575
IPR004014	Cation-transporting P-type ATPase, N-terminal	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR004031	PMP-22/EMP/MP20/Claudin superfamily	  8	0.341242289248259	1	4	4	1615	2732	1.3449660284126
IPR004045	Glutathione S-transferase, N-terminal	  7	0.0712819943779606	0.50347598134328	5	2	1614	2734	1.92138004058943
IPR004046	Glutathione S-transferase, C-terminal	  7	0.237047756572008	0.911303013323014	4	3	1615	2733	1.53710403247154
IPR004087	K Homology domain	 14	0.826484188814225	1	4	10	1615	2726	0.768552016235772
IPR004088	K Homology domain, type 1	 12	0.882343850200317	1	3	9	1616	2727	0.6724830142063
IPR004172	L27 domain	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR004345	TB2/DP1/HVA22-related protein	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR004367	Cyclin, C-terminal domain	 10	0.0073234869688955	0.17550213414746	8	2	1611	2734	2.15194564546016
IPR004826	Basic leucine zipper domain, Maf-type	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR004827	Basic-leucine zipper domain	 32	0.0473913450089065	0.496868632827754	17	15	1602	2721	1.42902640518839
IPR004839	Aminotransferase, class I/classII	  6	0.720388722678987	1	2	4	1617	2732	0.896644018941734
IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	 10	0.933963204592167	1	2	8	1617	2728	0.53798641136504
IPR005024	Snf7 family	  7	0.801587032865259	1	2	5	1617	2731	0.768552016235772
IPR005123	Oxoglutarate/iron-dependent dioxygenase	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR005135	Endonuclease/exonuclease/phosphatase	 10	0.783119482583712	1	3	7	1616	2729	0.80697961704756
IPR005225	Small GTP-binding protein domain	 55	0.600411254475577	1	20	35	1599	2701	0.9781571115728
IPR005331	Sulfotransferase	  5	0.61267415124167	1	2	3	1617	2733	1.07597282273008
IPR005804	Fatty acid desaturase domain	  6	0.0293165268353666	0.398149371965713	5	1	1614	2735	2.24161004735433
IPR005817	Wnt	  8	0.975824875336609	1	1	7	1618	2729	0.33624150710315
IPR005821	Ion transport domain	 18	0.984996368473749	1	3	15	1616	2721	0.448322009470867
IPR005828	Major facilitator,  sugar transporter-like	  8	0.623083341992332	1	3	5	1616	2731	1.00872452130945
IPR005829	Sugar transporter, conserved site	  8	0.341242289248259	1	4	4	1615	2732	1.3449660284126
IPR006020	PTB/PI domain	 12	0.882343850200317	1	3	9	1616	2727	0.6724830142063
IPR006026	Peptidase, metallopeptidase	  6	0.397245008367035	1	3	3	1616	2733	1.3449660284126
IPR006028	Gamma-aminobutyric acid A receptor/Glycine receptor alpha	  5	0.902265242559549	1	1	4	1618	2732	0.53798641136504
IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	 11	0.839256260141289	1	3	8	1616	2728	0.7336178336796
IPR006068	Cation-transporting P-type ATPase, C-terminal	  7	0.517392947213305	1	3	4	1616	2732	1.15282802435366
IPR006073	GTP binding domain	 10	0.544776452425979	1	4	6	1615	2730	1.07597282273008
IPR006195	Aminoacyl-tRNA synthetase, class II	  9	0.0160506043660665	0.307713015132304	7	2	1612	2734	2.09216937753071
IPR006201	Neurotransmitter-gated ion-channel	 11	0.839256260141289	1	3	8	1616	2728	0.7336178336796
IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	 11	0.839256260141289	1	3	8	1616	2728	0.7336178336796
IPR006207	Cystine knot, C-terminal	  7	0.517392947213305	1	3	4	1616	2732	1.15282802435366
IPR006574	SPRY-associated	  5	0.269784736128365	0.911303013323014	3	2	1616	2734	1.61395923409512
IPR006586	ADAM, cysteine-rich domain	  8	0.975824875336609	1	1	7	1618	2729	0.33624150710315
